"Education, culture, recreation","Welfare, subsidies",Public security,Taxes and trade,"Agriculture, environment, road transportation",name,year
0.2809081385587904,0.3002075380706942,0.12415993076622363,0.02037042629035914,0.2743539663139325,Aigle,2010
0.29370562892726765,0.3715920491166476,0.11905508044130167,0.011075897383983003,0.20457134413080005,Lausanne,2010
0.38768759625223737,0.33029864659608993,0.07483472644010017,0.013272682289832277,0.1939063484217403,Prilly,2010
0.2578303854969811,0.49436853257074465,0.08218207498548778,0.011669315700365048,0.15394969124642144,Pully,2010
0.3327317337181759,0.27799108046633664,0.08358600749926218,0.018340217837815146,0.28735096047841024,Renens (VD),2010
0.277792857593624,0.4040209262967289,0.08651943486384638,0.004447623744465545,0.22721915750133506,Ecublens (VD),2010
0.40787301838565304,0.3470862199790803,0.10480292450039165,0.0062697310585661074,0.13396810607630877,Morges,2010
0.36186745106162443,0.4509713436042698,0.0656872813185947,0.0008427057892527699,0.12063121822625822,Saint-Prex,2010
0.23343758356054908,0.575070566098112,0.07015794904901125,0.007441906890783239,0.11389199440154447,Gland,2010
0.34062996334593787,0.4511253403733096,0.07353034795059418,0.0069135158373012295,0.1278008324928571,Nyon,2010
0.49094790062154137,0.14668579177684474,0.0740796225951915,0.01817246038467057,0.2701142246217518,Payerne,2010
0.3863798865533498,0.24803012744967873,0.09245829603930496,0.016124944350097602,0.25700674560756875,Montreux,2010
0.2971743329764872,0.5207486879060822,0.019638149986175513,0.008246761235430604,0.15419206789582446,La Tour-de-Peilz,2010
0.3207078609816335,0.5022884366656833,0.04206082980393392,0.007725601158393524,0.12721727139035566,Vevey,2010
0.39127348156665676,0.258471114524971,0.13232519683132613,0.022205600145271717,0.1957246069317743,Yverdon-les-Bains,2010
0.6008455198053797,0.07770821567651867,0.06825234749653435,0.0260358463186094,0.22715807070295793,Brig-Glis,2010
0.5834535145427963,0.14415960362057684,0.07601410340378831,0.015576809607676049,0.18079596882516258,Martigny,2010
0.5802846638847561,0.1485055113559303,0.061658639687128355,0.018412929636649405,0.19113825543553586,Saxon,2010
0.5873207461264418,0.13838095644814,0.09695250657695033,0.032313188190848385,0.1450326026576195,Monthey,2010
0.5932856931485616,0.08352729340904434,0.08608633098953364,0.03630338538357663,0.20079729706928373,Sierre,2010
0.5778410925807425,0.10195532278021617,0.055276046949331144,0.015324507488219334,0.24960303020149094,Savièse,2010
0.5666049601767302,0.15650197587491524,0.06805678481583147,0.026274951902389224,0.18256132723013374,Sion,2010
0.4451211833115367,0.1352200236065603,0.05969124166555109,0.0018241369703726814,0.3581434144459792,Zermatt,2010
0.49471920929463514,0.35849413163156063,0.020129465660259253,0.010118234107989005,0.11653895930555602,Colombier (NE),2010
0.525457582094242,0.209303613785583,0.04505151465550988,0.03495756555631247,0.18522972390835274,Peseux,2010
0.5115735093666177,0.21817614118811698,0.07185862478826607,0.0245780707341564,0.1738136539228427,La Chaux-de-Fonds,2010
0.5321600217640201,0.20641712265059398,0.04037094592639747,0.06005772204666207,0.16099418761232626,Le Locle,2010
0.4893925864916727,0.22779512620594397,0.07703329765046703,0.017489354540560362,0.18828963511135596,Neuchâtel,2010
0.49766814511727336,0.18610801962768952,0.08617553440647881,0.05013101451429821,0.17991728633426016,Bernex,2010
0.41801667629427686,0.255618937882235,0.07412694505654259,0.029016350007839427,0.22322109075910607,Carouge (GE),2010
0.490053184661984,0.18815426115983896,0.0711247197425616,0.047000751537699254,0.20366708289791627,Chêne-Bougeries,2010
0.4516733217016166,0.21400241774478362,0.07751707123119699,0.05241361692180457,0.20439357240059816,Chêne-Bourg,2010
0.4402316808375044,0.26298155346829927,0.05851293699116994,0.05803973900969567,0.18023408969333074,Collonge-Bellerive,2010
0.5327904999159114,0.24618672790023993,0.08213982701336248,0.012579728681729213,0.12630321648875692,Genève,2010
0.5241319019339176,0.2048414210050885,0.08031919104801484,0.0218907564289595,0.1688167295840196,Le Grand-Saconnex,2010
0.4364099061944157,0.2665843256156854,0.05734063696652439,0.04865774054061731,0.19100739068275727,Lancy,2010
0.5267807206400328,0.2547042673389214,0.061848566902010925,0.04766405653414453,0.10900238858489043,Meyrin,2010
0.4933624472296264,0.2708366149767494,0.08872938822239393,0.025571643350060406,0.12149990622116989,Onex,2010
0.5622936943373329,0.23774853103500931,0.05308205438413451,0.020511985989045394,0.1263637342544778,Plan-les-Ouates,2010
0.5353714850872151,0.18715318631055428,0.06584075319311695,0.0354013825575452,0.17623319285156827,Thônex,2010
0.4057385904141469,0.27520065984042125,0.06141344078227713,0.012462058030645245,0.24518525093250956,Vernier,2010
0.470852405395672,0.17675325553910468,0.059846603204176826,0.09931015767122021,0.19323757818982626,Versoix,2010
0.3865702561939151,0.2520128588113005,0.09933369734304405,0.002489970788125874,0.2595932168636145,Veyrier,2010
0.3887930763800463,0.28617420932172255,0.06055971017841379,0.09588930838575098,0.16858369573406654,Delémont,2010
0.4842107012434869,0.27829451841426117,0.07225383368673187,0.017746332063173137,0.14749461459234683,Porrentruy,2010
0.6230496990928773,0.23012856684687902,0.02931831631339088,0.0,0.11750341774685268,Hinwil,2010
0.5623416050908124,0.15638936833514694,0.04444387223659753,0.033195402994360905,0.20362975134308206,Val-de-Travers,2010
0.3136810738123252,0.5295024605468562,0.03547733411164588,0.005579249916328529,0.11575988161284412,Belp,2010
0.5161410020374726,0.1797115637957579,0.13764605933222598,0.0,0.16650137483454353,Brugg,2010
0.45865994019909284,0.2645541898673695,0.11101876585594028,0.006695021917858985,0.15907208215973842,Mendrisio,2010
,,,,,Glarus Nord,2010
,,,,,Glarus Süd,2010
,,,,,Cologny,2010
,,,,,Widnau,2010
,,,,,Landquart,2010
,,,,,Buchs (AG),2010
,,,,,Küttigen,2010
,,,,,Oberentfelden,2010
,,,,,Fislisbach,2010
,,,,,Gebenstorf,2010
,,,,,Mellingen,2010
,,,,,Neuenhof,2010
,,,,,Obersiggenthal,2010
,,,,,Untersiggenthal,2010
,,,,,Würenlingen,2010
,,,,,Würenlos,2010
,,,,,Bremgarten (AG),2010
,,,,,Villmergen,2010
,,,,,Windisch,2010
,,,,,Menziken,2010
,,,,,Reinach (AG),2010
,,,,,Frick,2010
,,,,,Rupperswil,2010
,,,,,Muri (AG),2010
,,,,,Kaiseraugst,2010
,,,,,Aarburg,2010
,,,,,Münchwilen (TG),2010
,,,,,Bussigny,2010
,,,,,Oron,2010
,,,,,Zollikofen,2010
,,,,,Interlaken,2010
,,,,,Bottmingen,2010
,,,,,Therwil,2010
,,,,,Frenkendorf,2010
,,,,,Lausen,2010
,,,,,Sissach,2010
,,,,,Wittenbach,2010
,,,,,Rorschacherberg,2010
,,,,,Balgach,2010
,,,,,St. Margrethen,2010
,,,,,Thal,2010
,,,,,Sennwald,2010
,,,,,Sevelen,2010
,,,,,Flums,2010
,,,,,Mels,2010
,,,,,Sargans,2010
,,,,,Vilters-Wangs,2010
,,,,,Walenstadt,2010
,,,,,Kaltbrunn,2010
,,,,,Uznach,2010
,,,,,Gommiswald,2010
,,,,,Wattwil,2010
,,,,,Kirchberg (SG),2010
,,,,,Bütschwil-Ganterschwil,2010
,,,,,Oberuzwil,2010
,,,,,Boudry,2010
,,,,,Milvignes,2010
,,,,,La Tène,2010
,,,,,Val-de-Ruz,2010
,,,,,Urdorf,2010
,,,,,Münchenbuchsee,2010
,,,,,Hitzkirch,2010
,,,,,Hochdorf,2010
,,,,,Rothenburg,2010
,,,,,Adligenswil,2010
,,,,,Meggen,2010
,,,,,Root,2010
,,,,,Oberkirch,2010
,,,,,Ruswil,2010
,,,,,Willisau,2010
,,,,,Crissier,2010
,,,,,Chavornay,2010
,,,,,Visp,2010
,,,,,Mettmenstetten,2010
,,,,,Wettswil am Albis,2010
,,,,,Dietlikon,2010
,,,,,Eglisau,2010
,,,,,Nürensdorf,2010
,,,,,Buchs (ZH),2010
,,,,,Dielsdorf,2010
,,,,,Niederhasli,2010
,,,,,Rümlang,2010
,,,,,Bäretswil,2010
,,,,,Bubikon,2010
,,,,,Dürnten,2010
,,,,,Gossau (ZH),2010
,,,,,Wald (ZH),2010
,,,,,Kilchberg (ZH),2010
,,,,,Langnau am Albis,2010
,,,,,Oberrieden,2010
,,,,,Rüschlikon,2010
,,,,,Erlenbach (ZH),2010
,,,,,Herrliberg,2010
,,,,,Hombrechtikon,2010
,,,,,Zumikon,2010
,,,,,Lindau,2010
,,,,,Egg,2010
,,,,,Fällanden,2010
,,,,,Greifensee,2010
,,,,,Maur,2010
,,,,,Schwerzenbach,2010
,,,,,Wangen-Brüttisellen,2010
,,,,,Neftenbach,2010
,,,,,Seuzach,2010
,,,,,Zell (ZH),2010
,,,,,Birmensdorf (ZH),2010
,,,,,Oberengstringen,2010
,,,,,Wiesendangen,2010
,,,,,Vechigen,2010
,,,,,Lengnau (BE),2010
,,,,,Kirchberg (BE),2010
,,,,,Saint-Imier,2010
,,,,,Jegenstorf,2010
,,,,,Urtenen-Schönbühl,2010
,,,,,Konolfingen,2010
,,,,,Neuenegg,2010
,,,,,Schwarzenburg,2010
,,,,,Langnau im Emmental,2010
,,,,,Heimberg,2010
,,,,,Uetendorf,2010
,,,,,Sumiswald,2010
,,,,,Herzogenbuchsee,2010
,,,,,Gerlafingen,2010
,,,,,Fraubrunnen,2010
,,,,,Estavayer,2010
,,,,,Domat/Ems,2010
,,,,,Crans-Montana,2010
,,,,,Belmont-Broye,2010
,,,,,Marly,2010
,,,,,Gibloux,2010
,,,,,Courtepin,2010
,,,,,Kerzers,2010
,,,,,Wünnewil-Flamatt,2010
,,,,,Châtel-Saint-Denis,2010
,,,,,Oensingen,2010
,,,,,Balsthal,2010
,,,,,Dornach,2010
,,,,,Biberist,2010
,,,,,Dulliken,2010
,,,,,Schönenwerd,2010
,,,,,Wangen bei Olten,2010
,,,,,Arbedo-Castione,2010
,,,,,Ascona,2010
,,,,,Losone,2010
,,,,,Minusio,2010
,,,,,Massagno,2010
,,,,,Capriasca,2010
,,,,,Gambarogno,2010
,,,,,Lutry,2010
,,,,,Naters,2010
,,,,,La Grande Béroche,2010
,,,,,Haute-Sorne,2010
,,,,,Tafers,2010
,,,,,Huttwil,2010
,,,,,Epalinges,2010
,,,,,Conthey,2010
,,,,,Nendaz,2010
,,,,,Vétroz,2010
,,,,,Bagnes,2010
,,,,,Fully,2010
,,,,,Collombey-Muraz,2010
,,,,,Turbenthal,2010
,,,,,Geroldswil,2010
,,,,,Elgg,2010
,,,,,Val de Bagnes,2010
,,,,,Bex,2010
,,,,,Ollon,2010
,,,,,Villeneuve (VD),2010
,,,,,Echallens,2010
,,,,,Le Mont-sur-Lausanne,2010
,,,,,Chavannes-près-Renens,2010
,,,,,Préverenges,2010
,,,,,Saint-Sulpice (VD),2010
,,,,,Moudon,2010
,,,,,Orbe,2010
,,,,,Rolle,2010
0.4277914686821406,0.4424459723656757,0.05340007777041791,0.012348148201147345,0.06401433298061854,Affoltern am Albis,2011
0.7433877478748413,0.14361938417523534,0.035307654191610374,0.0029912390654132123,0.07469397469289972,Bonstetten,2011
0.5469010011422054,0.31094137418901985,0.03893107537227277,0.005009769222729751,0.0982167800737722,Obfelden,2011
0.6542232991348267,0.20336880331193277,0.05423400567875156,0.0023202732112065512,0.08585361866328241,Bassersdorf,2011
0.45265082679018565,0.3488653184332686,0.05553271340698188,0.009013181645021903,0.13393795972454203,Bülach,2011
0.45741803671913456,0.3910085967687112,0.03202290695528923,0.0037667799665400473,0.11578367959032496,Embrach,2011
0.5831014649172976,0.22835245093587955,0.03745046543248259,0.0018084071470955147,0.1492872115672448,Glattfelden,2011
0.44658573188268313,0.43930009911121704,0.03236380924032607,0.004134449091619732,0.07761591067415403,Kloten,2011
0.47325035935735255,0.4008347641258427,0.03078427508623833,0.007226090977844674,0.0879045104527219,Opfikon,2011
0.5544664378373045,0.2695957102583294,0.041147884291858644,0.007795817219115482,0.12699415039339187,Wallisellen,2011
0.5865029848656342,0.2651997924994843,0.028739441120556816,0.005936936214333642,0.11362084529999109,Niederglatt,2011
0.3935705993429467,0.46556053903087946,0.035006019068580314,0.02383405586562158,0.08202878669197188,Oberglatt,2011
0.5930073163225728,0.3109489277002364,0.026046805582133476,0.005044878054044272,0.06495207234101304,Regensdorf,2011
0.5213189919221252,0.34683133200378885,0.0343566377399553,0.008798321253462398,0.08869471708066853,Rüti (ZH),2011
0.5206953987646786,0.3686548635101172,0.03501981830173063,0.004828934540851045,0.07080098488262257,Wetzikon (ZH),2011
0.5208936075120147,0.3455799219790586,0.040552670416059804,0.004047308380400511,0.08892649171246639,Adliswil,2011
0.48341714128385427,0.3683442346647281,0.04563081689864626,0.005241757345179919,0.09736604980759138,Horgen,2011
0.6248286489697046,0.2503795456537188,0.027451260675784937,0.00020853843947737894,0.09713200626131431,Richterswil,2011
0.4506779534826589,0.40417474692585487,0.042160268131694684,0.005065159288542235,0.09792187217124944,Thalwil,2011
0.4649400935012437,0.3643190457189083,0.05110759107211755,0.00365993887933289,0.1159733308283975,Wädenswil,2011
0.2395977492393601,0.6821112135153362,0.024916017799729167,0.0011102928903437633,0.05226472655523076,Küsnacht (ZH),2011
0.6100717191999225,0.25146751327302214,0.0426735453788347,0.007068013070552703,0.0887192090776678,Männedorf,2011
0.43517546740954893,0.41837716263839464,0.05762629455135951,0.0031166274104498996,0.08570444799024707,Meilen,2011
0.509465849883179,0.3680450964131971,0.03404607172729522,0.0018250649896574354,0.08661791698667128,Stäfa,2011
0.48805397404018214,0.39555772468309197,0.04181489138735885,0.0029157570617407464,0.07165765282762629,Uetikon am See,2011
0.34858347666864054,0.5723180169507267,0.019169524507349937,0.0035416138486533996,0.056387368024629354,Zollikon,2011
0.5899557744444023,0.1989124654964921,0.07900303691667789,0.0026117961437224875,0.12951692699870504,Fehraltorf,2011
0.5804276522005761,0.26911408361976635,0.0440396078421079,0.005803325297890969,0.10061533103965865,Illnau-Effretikon,2011
0.6228303457675857,0.2556889453742811,0.044559898873590686,0.0025757132935159298,0.07434509669102658,Pfäffikon,2011
0.5309456270391644,0.32408201784310253,0.04434416602150798,0.006657768106325307,0.09397042098989974,Dübendorf,2011
0.5548465567675287,0.250661020230076,0.06390328778158484,0.004861807891009018,0.1257273273298015,Uster,2011
0.6736780473751934,0.2127897833551273,0.04273268175031694,0.0017599679965112705,0.06903951952285092,Volketswil,2011
0.39711806082090545,0.3817958759087926,0.08686839435470427,0.004544624946069166,0.12967304396952853,Winterthur,2011
0.374011775916891,0.5087425960763913,0.030926274888221812,0.009532634968681421,0.07678671814981458,Dietikon,2011
0.44807086927131823,0.40877405686218876,0.04761688999751612,0.009648799063107808,0.08588938480586913,Schlieren,2011
0.33112108453164313,0.5743241972957988,0.026077754595370768,0.0047392592086916326,0.06373770436849567,Uitikon,2011
0.4044401190689062,0.32959516538664596,0.1177619760052252,0.006668871469826968,0.14153386806939552,Zürich,2011
0.3408946347152001,0.5231165490260858,0.037381283597226866,0.00822005592842118,0.09038747673306605,Lyss,2011
0.3305911263370036,0.5365050270721755,0.038406569570456274,0.008179406765868672,0.08631787025449598,Langenthal,2011
0.3054241034163824,0.44282930171349394,0.05927509476372018,0.011174228210903326,0.18129727189550016,Bern,2011
0.3866151372599481,0.4393371632849183,0.028669448275357844,0.000147711709973296,0.14523053946980244,Bolligen,2011
0.342743732777299,0.48896872324725926,0.029456747759844602,0.0133894087941137,0.1254413874214834,Köniz,2011
0.27106109525991756,0.5971301865487311,0.02320463467425249,0.0004446521297386331,0.10815943138736035,Muri bei Bern,2011
0.32646297572690886,0.49861660502377314,0.02942747241064928,0.0012171297432566088,0.14427581709541198,Wohlen bei Bern,2011
0.25630342414418505,0.6206784122551939,0.024062755687634444,0.0002730714719230894,0.09868233644106346,Ittigen,2011
0.2804089210505825,0.5763988470798895,0.028021933363959927,0.010752572979197612,0.10441772552637034,Ostermundigen,2011
0.30210459866618694,0.48745975110426265,0.06022942851770836,0.03733429608848779,0.11287192562335407,Biel/Bienne,2011
0.4010328923708829,0.44269604224125164,0.0341402830051953,0.010465395669078866,0.1116653867135912,Burgdorf,2011
0.3453623873025961,0.4776999388552961,0.03619489570792451,0.0034428353138960988,0.13729994282028715,Frutigen,2011
0.44524342906930314,0.3238983818836857,0.044682913511651344,0.006198241638189685,0.17997703389717026,Unterseen,2011
0.3922260973251528,0.4617795892483294,0.043193630578992226,0.0017824079976592423,0.10101827484986622,Münsingen,2011
0.3504914449562419,0.47480459400020053,0.040073021086186204,0.007162192979627314,0.1274687469777442,Worb,2011
0.30134863131831896,0.5224727100400784,0.049107087609520934,0.02471825544813239,0.10235331558394943,Moutier,2011
0.2874226337073425,0.5841592258546455,0.027021525128649186,0.016406364214397378,0.08499025109496529,Nidau,2011
0.29698130913691084,0.5336158590127964,0.05136246296795146,0.005086476531434366,0.11295389235090705,Spiez,2011
0.32467712998061854,0.4286497879005835,0.04584618799058961,0.002481336826576629,0.1983455573016318,Saanen,2011
0.33936155323477984,0.47857651510504845,0.04140068891285014,0.007143677731942117,0.13351756501537954,Steffisburg,2011
0.39498352353389776,0.4062668860907812,0.035841682687688003,0.0055269741513746555,0.1573809335362584,Thun,2011
0.4851232978572595,0.3144850467249712,0.03939772499769496,0.031107708181288354,0.129886222238786,Niederbipp,2011
0.5389663780797693,0.32927346473625985,0.03293863921171186,0.01678630355565345,0.08203521441660552,Emmen,2011
0.5576806728829562,0.3141400375890686,0.036034132509609504,0.018060295694883002,0.07408486132348273,Buchrain,2011
0.5760370663156786,0.28146998654487293,0.025789016995748523,0.010227037287630992,0.10647689285606882,Ebikon,2011
0.4880930902629569,0.33843118769005176,0.03096804605190772,0.007160730167535697,0.13534694582754803,Horw,2011
0.5901815214141307,0.2952129713516293,0.023617496457329946,0.0058479649103923585,0.08514004586651767,Kriens,2011
,,,,,Littau,2011
0.4709856939109996,0.31064628009463385,0.02971978768758223,0.013583812923906619,0.1750644253828777,Luzern,2011
0.6610302996062295,0.22272639712199327,0.03525637167074394,0.00797379676437175,0.0730131348366615,Malters,2011
0.6966186917192027,0.17595030725588753,0.03431349149439924,0.00976264425307231,0.08335486527743834,Beromünster,2011
0.6933887264498811,0.20204517720192414,0.033671849248544064,0.004202817392114286,0.06669142970753639,Neuenkirch,2011
0.6365064805710994,0.2213456205375506,0.03736402079581356,0.007865676763911002,0.09691820133162542,Sursee,2011
0.63954303509455,0.25013516553510834,0.03322866914634746,0.006274508525049029,0.07081862169894503,Dagmersellen,2011
0.6210222583440316,0.25590794241109105,0.03613795005742538,0.010959310687906525,0.07597253849954541,Reiden,2011
0.6560701978693166,0.2372064059279509,0.03968937657927343,0.004125882411452044,0.06290813721200703,Altdorf (UR),2011
0.7924878440975365,0.11654932757243167,0.03645685922209059,0.001752546972133913,0.05275342213580735,Schattdorf,2011
0.640419284074196,0.17942037352734938,0.04604398715611947,0.006001759414804043,0.1281145958275311,Einsiedeln,2011
0.4322750909450349,0.3866672439332998,0.02869348283684946,0.0020365041658248384,0.15032767811899098,Feusisberg,2011
0.49300672730834094,0.3249188248858439,0.030781646749941386,0.007555505493535705,0.14373729556233808,Freienbach,2011
0.29686447805259625,0.536148002975322,0.03495943330905883,0.003382833736549319,0.12864525192647377,Wollerau,2011
0.6419797038329621,0.19098114621265666,0.04484634122940804,0.00338706879125865,0.11880573993371452,Küssnacht (SZ),2011
0.6483500516087162,0.23995578282319663,0.01650095407180436,0.009941651871101926,0.085251559625181,Altendorf,2011
0.6928168318466547,0.20362765974026942,0.021853247207218714,0.005353984575749115,0.07634827663010817,Galgenen,2011
0.5870370739205006,0.28057683597540184,0.0321685882021378,0.009757927232267897,0.09045957466969162,Lachen,2011
0.6126228739552909,0.2891034065305449,0.01584089399269857,0.012214377720068214,0.07021844780139744,Schübelbach,2011
0.5829595690569239,0.2804867751133578,0.01982398786725521,0.0051412925066513715,0.1115883754558118,Wangen (SZ),2011
0.5860184548290683,0.2721544249830222,0.02764862248088237,0.01001630718214418,0.10416219052488287,Arth,2011
0.5734311006895938,0.2565414016456631,0.03693867896389775,0.005089000537956297,0.1279998181628891,Ingenbohl,2011
0.6335078794235552,0.2073898840956095,0.027900281843040713,0.008610566671308101,0.12259138796648655,Schwyz,2011
0.6474780930336156,0.13641286137716233,0.015729118358991264,0.02341914616409428,0.1769607810661364,Alpnach,2011
0.6754244116556597,0.09467078449624676,0.020758070327420084,0.006776096429612979,0.20237063709106046,Kerns,2011
0.7803773267482161,0.07924791007955126,0.03547590254769424,0.005945679049153594,0.09895318157538475,Sachseln,2011
0.7133924644032282,0.13594338139581247,0.019491232569296225,0.02571346717206688,0.1054594544595963,Sarnen,2011
0.8282004965832832,0.040264478453987056,0.024998306127568665,0.00641289867756842,0.10012382015759272,Buochs,2011
0.7619641279779483,0.06765956123233507,0.029000974511744743,0.009027193644092619,0.13234814263387942,Ennetbürgen,2011
0.4928947781671477,0.37239831704646015,0.02871554068395315,0.031645906195133834,0.07434545790730514,Hergiswil (NW),2011
0.8241627652741577,0.040805664220324056,0.028275437251453442,0.0046673072108021916,0.10208882604326273,Stans,2011
0.7627855239169972,0.020549311098931464,0.03842614767129285,0.017379377822177786,0.1608596394906008,Glarus,2011
0.5995819488445215,0.3023133678361421,0.01833748537581899,0.004787408888434881,0.07497978905508246,Baar,2011
0.6980007946171294,0.19480347329209083,0.020645782775015113,0.0037857655968421455,0.08276418371892236,Cham,2011
0.7695926444527833,0.15721194678441663,0.026224253644833287,0.0014500551538519618,0.04552109996411481,Hünenberg,2011
0.40382001701862164,0.5148214506901999,0.014047317343911535,0.000701448171726602,0.06660976677554031,Oberägeri,2011
0.7001090563430237,0.2257005536974795,0.030206895301845286,0.002335054371486674,0.04164844028616493,Risch,2011
0.7013430966632501,0.18135298705901512,0.037973652294611616,0.0014369316923392532,0.07789333229078399,Steinhausen,2011
0.6642783562015346,0.20326297253030862,0.021749135999855305,0.002220556486082358,0.10848897878221898,Unterägeri,2011
0.3933741606285467,0.514682203638424,0.01570889866247657,0.001633133320366102,0.07460160375018665,Zug,2011
0.5586222575466712,0.21153122411976785,0.0474757510346257,0.009203250114575593,0.17316751718435963,Romont (FR),2011
0.6372275183938911,0.12184762091125609,0.047731911325208994,0.03166829822825428,0.16152465114138953,Bulle,2011
0.5111716419669003,0.2352351216197613,0.022729788350988697,0.021918050887620718,0.20894539717472885,Fribourg,2011
0.44628243727217676,0.3366270568002766,0.03447596167572835,0.014630598255686298,0.16798394599613192,Villars-sur-Glâne,2011
0.6479087478670406,0.13753662777488085,0.03970065945801223,0.006855911510001434,0.16799805339006496,Murten,2011
0.6192362056727502,0.18423089930349837,0.033671390043330446,0.014342713081871197,0.14851879189854986,Düdingen,2011
0.6090360693470449,0.24643765481521338,0.008990272062081677,0.021751558872884123,0.11378444490277588,Trimbach,2011
0.5406869253004516,0.3443068921465288,0.013119791128415671,0.03347762069542059,0.06840877072918336,Derendingen,2011
0.4705452399380955,0.4269290979412218,0.019940199014925407,0.011444567788270412,0.07114089531748688,Zuchwil,2011
0.5968210492956698,0.2883917386098013,0.026409138958191095,0.006811414339282334,0.08156665879705549,Bellach,2011
0.5051795165034121,0.3050658858538513,0.059387391590052616,0.017806161148526213,0.11256104490415784,Grenchen,2011
0.6168268285001919,0.2282756739182694,0.028674186380740492,0.005921201149355026,0.12030211005144326,Hägendorf,2011
0.5756365772538282,0.20552813897341246,0.08245070449572757,0.008794614758713511,0.12758996451831833,Olten,2011
0.5951794228193776,0.20714266206866677,0.06209667060702942,0.01923938261631963,0.11634186188860655,Solothurn,2011
0.4382634805645068,0.33497274137088573,0.024608983281724926,0.014059846884999911,0.18809494789788267,Riehen,2011
0.6411893531641357,0.21244126851748438,0.04653053693512632,0.006727194878438432,0.09311164650481504,Aesch (BL),2011
0.5173745877666759,0.3831412688354787,0.021398289866635053,0.005424542249106476,0.07266131128210382,Allschwil,2011
0.47900738321592673,0.36618044564785673,0.02549021716047811,0.0008421987484658893,0.12847975522727248,Arlesheim,2011
0.501685110339578,0.3870010025812124,0.028113603790679047,0.002063613627862432,0.08113666966066814,Binningen,2011
0.4963367518603273,0.3401523262767805,0.0423269595471367,0.003699066412946328,0.1174848959028092,Birsfelden,2011
0.6245419110847337,0.20588930087171686,0.03647890584513786,0.004135629731799197,0.12895425246661235,Ettingen,2011
0.45036934130534834,0.4208723358008166,0.026478936588241856,0.006918352097945368,0.09536103420764772,Münchenstein,2011
0.48742946728309283,0.3563872622583172,0.03018238669212227,0.0085657381261983,0.11743514564026955,Muttenz,2011
0.6287196537240727,0.25981593855822954,0.028880600763285618,0.0034931200070549067,0.07909068694735731,Oberwil (BL),2011
0.4849843683005696,0.366881920423331,0.043012872202914366,0.0007495225722057983,0.10437131650097914,Reinach (BL),2011
0.6617618413362695,0.23125297712349502,0.03639799233687882,0.008779446008085362,0.061807743195271415,Laufen,2011
0.5167193535724672,0.33288973895688856,0.03998339864019477,0.01142900200123581,0.09897850682921364,Liestal,2011
0.5870676648030967,0.28285047949252246,0.023692325450911354,0.004958685989107366,0.10143084426436218,Pratteln,2011
0.6095191702086435,0.2644385288535392,0.029210328198677,0.002227699595369344,0.09460427314377105,Gelterkinden,2011
0.5825165202727421,0.18331467988907224,0.03822275649523153,0.011078558742012657,0.18486748460094135,Thayngen,2011
0.6392563634442047,0.1664312388238329,0.034966143655027,0.005918988386949849,0.15342726568998552,Beringen,2011
0.5067760521324394,0.22802922968852776,0.05807100101144837,0.014231651968716598,0.19289206519886798,Neuhausen am Rheinfall,2011
0.463677765834885,0.2857609671685689,0.05242377682215808,0.004238252236586827,0.19389923793780114,Schaffhausen,2011
0.6043984040749235,0.18107940968347888,0.018678678257585648,0.007943559921945901,0.18789994806206606,Herisau,2011
0.5585889403539767,0.2851089942283852,0.025938419114123916,0.0,0.1303636463035142,Teufen (AR),2011
0.3110500365580923,0.0034278155664018138,0.06725756673405711,0.0,0.6182645811414488,Appenzell,2011
0.5131271867839744,0.22287460060763706,0.07637658629426662,0.01074142998176233,0.17688019633235957,St. Gallen,2011
0.7673283450266848,0.14055454662438274,0.022613081427549097,0.006395891251372517,0.06310813567001085,Goldach,2011
0.6373571363068921,0.22432602525996145,0.022878218475788952,0.013464102995741425,0.1019745169616161,Rorschach,2011
0.7774680160623229,0.13922738006705032,0.024509573979033118,0.007183103409870611,0.05161192648172307,Au (SG),2011
0.7929773842732722,0.09599554358563075,0.02619264223968291,0.0065890273109272856,0.07824540259048689,Diepoldsau,2011
0.6650652631359758,0.19142071466091773,0.02312231225598061,0.007798130421868139,0.11259357952525785,Altstätten,2011
0.7568447450988653,0.10895159323318981,0.016058275903947632,0.008542148678840698,0.10960323708515649,Oberriet (SG),2011
0.6317484275250496,0.19031109963828102,0.033322202980155605,0.010899966045854729,0.13371830381065902,Buchs (SG),2011
0.7418997998917485,0.12344017146922176,0.028265920896540887,0.006307890303526277,0.10008621743896251,Grabs,2011
0.701808524678517,0.12226772269320918,0.026875894253921485,0.007813268201491835,0.1412345901728606,Wartau,2011
0.7540312351571318,0.07512527256465476,0.03943235931111006,0.0065058047370923,0.12490532823001112,Bad Ragaz,2011
0.8099359729161265,0.0843191744845436,0.013245377755628975,0.0075778453163314686,0.0849216295273695,Eschenbach (SG),2011
0.7021855733011023,0.14016825560954324,0.04029333580428228,0.004017420863156862,0.1133354144219152,Rapperswil-Jona,2011
0.6970699553372767,0.15146058785330077,0.0239884122093344,0.004644497739337539,0.1228365468607507,Ebnat-Kappel,2011
0.7245190700213846,0.18492492431377655,0.026078356331585777,0.0012193641481452549,0.06325828518510787,Flawil,2011
0.6863762334350523,0.20001901973139483,0.013919591625552322,0.009806349940747455,0.08987880526725311,Uzwil,2011
0.6287461116622871,0.230103850162921,0.0399665031837249,0.01004524675079046,0.09113828824027669,Wil (SG),2011
