,foreigns,EU,length of residence 0-10 years,name,year,Permanent resident population
2463,0.1434732621189692,0.1237062596763513,0.4057796759673241,Neuenkirch,2022,5406.444356421707
2464,0.4557395338332913,0.3929966123084416,0.4667221375997181,Neuhausen am Rheinfall,2022,9000.96814570813
2465,0.2733066039957993,0.1668457855279161,0.4877118753184699,Nidau,2022,6597.793555426492
2466,0.3039904863212007,0.2671642905876378,0.4614723513095455,Niederbipp,2022,3997.998818403392
2467,0.3039615525348454,0.2591635563201088,0.4691697818493686,Niederglatt,2022,4062.821552394419
2468,0.2947354461166472,0.2527717587078452,0.4385470114942115,Niederhasli,2022,8007.203419445208
2469,0.3296891019719376,0.2670987892037639,0.4668012740824013,Niederlenz,2022,3063.1582462903093
2470,0.1834346806944489,0.1667191392884226,0.411381964513228,Noble-Contrée,2022,3261.9864684695945
2471,0.4145918210765034,0.3434472135571833,0.4958351500467338,Nyon,2022,21658.07994394542
2472,0.1872736924115395,0.1496950683554202,0.4269479147989751,Nürensdorf,2022,4733.713993955593
2473,0.1699360514398547,0.1496971168668015,0.4011561235675382,Oberbüren,2022,3441.0369427898204
2474,0.3656030765804423,0.3120038093167781,0.4949493129232225,Oberengstringen,2022,6316.798957266516
2475,0.3715161751675225,0.2845306119361894,0.4721622579180625,Oberentfelden,2022,6361.429347366709
2476,0.3967230196889744,0.3337850865362419,0.5259307792011174,Oberglatt,2022,6447.116353309377
2477,0.1356419057525437,0.1120642450046969,0.4601570019566487,Oberkirch,2022,4029.579892150044
2478,0.2482683921221387,0.1939446545776417,0.4357583079004115,Oberrieden,2022,4429.639927148804
2479,0.2177545262801858,0.1964559473363567,0.3204602364400609,Oberriet (SG),2022,6008.17198562922
2480,0.3530284681611548,0.263693168567368,0.3988326956043886,Obersiggenthal,2022,7353.465049877592
2481,0.2425810033067334,0.2170795498792534,0.4144444240437592,Oberuzwil,2022,5367.002824122474
2482,0.2536756490370652,0.1914435591150047,0.4279889082691446,Oberwil (BL),2022,9395.850515082077
2483,0.3204850370260437,0.2627694754629114,0.4473529417856611,Oberägeri,2022,5695.138938529047
2484,0.2543679776895681,0.2109465095561004,0.4677516475443632,Obfelden,2022,4462.417762375177
2485,0.3907366924386826,0.3284141968281165,0.4607754902603788,Oensingen,2022,4719.921525208328
2486,0.3309211864853645,0.2851083480783551,0.4692411950461436,Oetwil am See,2022,3767.340539981024
2487,0.4196822278725281,0.3848157721967188,0.46728654121656,Oftringen,2022,11502.508738341312
2488,0.4031341144224133,0.2984225778072196,0.5355284786577146,Ollon,2022,5447.545953233432
2489,0.313664429865761,0.2276075237078593,0.4441731230333452,Olten,2022,15700.30152311545
2490,0.3741764806751149,0.2914655789412678,0.4240495299707723,Onex,2022,17581.242958301
2491,0.4593838396956958,0.3529505711193034,0.5676380877020604,Opfikon,2022,19745.42799404211
2492,0.3584126101600783,0.2999245498252617,0.5068800115660039,Orbe,2022,6105.298567284784
2493,0.2677834875177369,0.2233049476422485,0.4967825838244162,Oron,2022,4157.981041753437
2494,0.3189457012319465,0.2147157203226427,0.4671935780368846,Ostermundigen,2022,15778.697684562969
2495,0.4581803052227688,0.3693832096564823,0.452700490140038,Payerne,2022,8169.267501671789
2496,0.2150727963297995,0.1819101098059516,0.4229560191767324,Pfäffikon,2022,10488.36224034295
2497,0.3577461395962912,0.2791289094335728,0.5282326717775163,Pieterlen,2022,4055.632190462884
2498,0.2630263183574353,0.1912420137030683,0.4374890123975098,Plan-les-Ouates,2022,9920.728126100905
2499,0.2232302210610368,0.1486917434504922,0.4114116477692103,Porrentruy,2022,5073.26662200671
2500,0.4229338117516439,0.3758391608551424,0.3907231431463708,Pratteln,2022,14889.90069042745
2501,0.4358129204657106,0.3454242207354549,0.4765984600514925,Prilly,2022,11343.15032496331
2502,0.3284890332878118,0.2838426656766342,0.4686894136461727,Préverenges,2022,4326.478181320589
2503,0.3350214691747145,0.2710944677489083,0.5037174937713528,Pully,2022,17892.535076956927
2504,0.236575228349509,0.2076483691673848,0.4175184960740475,Rafz,2022,3672.984370419393
2505,0.2071127285946835,0.1629456237690414,0.333575700299017,Rapperswil-Jona,2022,24449.06954705927
2506,0.3531876464030652,0.3247355780640761,0.4532490033952144,Rebstein,2022,3743.2652346852574
2507,0.3711628609298695,0.3168937138791688,0.4316876367356491,Regensdorf,2022,16789.83875300752
2508,0.3154676960335062,0.2804420331351305,0.4240132835777357,Reiden,2022,5765.937225410373
2509,0.4580339730146053,0.4177953005191459,0.4639863110008312,Reinach (AG),2022,6722.148901569191
2510,0.2574724257456535,0.1927267956155879,0.4084096862142456,Reinach (BL),2022,16730.260395026682
2511,0.5010024605090413,0.4068761136308514,0.4736787757247825,Renens (VD),2022,20420.413762860717
2512,0.3382256106135222,0.2934754794292299,0.4293765992205819,Rheinfelden,2022,11675.040736289186
2513,0.2245282777260168,0.1777412811588108,0.3994673511380603,Richterswil,2022,12555.74510970634
2514,0.2955940869662298,0.2476613766444018,0.3392025215445292,Riehen,2022,18526.394218649108
2515,0.296381478929533,0.2446703323634755,0.4374109766930329,Risch,2022,10387.985344434124
2516,0.4287494886986925,0.3562918924488579,0.5332263060154965,Rolle,2022,5850.347670157213
2517,0.3617899524409474,0.3215374718599761,0.444149108718101,Romanshorn,2022,8841.405224336588
2518,0.4469057571155123,0.3676703127760424,0.5004738545804152,Romont (FR),2022,4585.846643133359
2519,0.3075835008901308,0.2632201242577336,0.5110001643551799,Root,2022,4809.53174604081
2520,0.5200381408399622,0.4622474037223516,0.512762633770406,Rorschach,2022,8982.858811712837
2521,0.3030802036443418,0.2701182953867807,0.4730606876315454,Rorschacherberg,2022,5693.065277068281
2522,0.1373876705209056,0.1124063255298409,0.3690791058463066,Rothenburg,2022,5585.296016190139
2523,0.277781144399321,0.2476005159212191,0.4382048074986184,Rothrist,2022,7467.523757753252
2524,0.3189144702398578,0.2869715061621944,0.4714410340908405,Rudolfstetten-Friedlisberg,2022,3749.659815661231
2525,0.2603803548537722,0.2244037945976379,0.4730826797382459,Rupperswil,2022,4348.475750362835
2526,0.1478716359438509,0.1031797515595141,0.3357660340219815,Ruswil,2022,5977.382798749595
2527,0.3224478335866154,0.2748783491606381,0.4354327720286755,Rümlang,2022,7732.518238310104
2528,0.3280680897194845,0.2559509391731739,0.5124792185277047,Rüschlikon,2022,5403.505516263825
2529,0.2811666457885762,0.2333629946296399,0.4245558010808093,Rüti (ZH),2022,11023.936936160168
2530,0.3400085903302366,0.2991113306442883,0.3777947207045942,Saanen,2022,4972.109266159257
2531,0.1536946644971507,0.134366644038348,0.3462953512898717,Sachseln,2022,4234.261748028464
2532,0.3390191037382625,0.2658239868939227,0.4112180052283065,Saint-Imier,2022,3915.212569354057
2533,0.3002137739993498,0.2596112790005108,0.4369284769225624,Saint-Maurice,2022,3615.6315102157687
2534,0.3924779682414295,0.3453691798916688,0.4897331957670263,Saint-Prex,2022,4851.981170525074
2535,0.4733504978204921,0.3760571438232563,0.6721702403809222,Saint-Sulpice (VD),2022,4012.3445983115785
2536,0.2472586362286861,0.1874050904805509,0.4468163442124948,Sainte-Croix,2022,3155.994158069428
2537,0.3177277205025438,0.2623835305816764,0.4417151415346114,Sargans,2022,5343.349258958055
2538,0.2011975382833404,0.1626504482905175,0.3545501354732616,Sarnen,2022,8752.31343904788
2539,0.1669899375132059,0.1522689891547768,0.3929850434746684,Savièse,2022,5330.178444293009
2540,0.3641490008892436,0.3329086353201638,0.5145033578960854,Saxon,2022,5159.015319340245
2541,0.3070021339905269,0.2397072745007799,0.3693788904294958,Schaffhausen,2022,31966.896454162958
2542,0.1292679672602152,0.102160234788605,0.3538169574496674,Schattdorf,2022,4143.658124385787
2543,0.4640031974732157,0.3900104475839142,0.5083754866567173,Schlieren,2022,19421.49312000097
2544,0.098868272759857,0.0702718440916472,0.3379278105164319,Schwarzenburg,2022,4707.234098490402
2545,0.2851362026859942,0.2287027821256256,0.4699125358170785,Schwerzenbach,2022,4451.848896645302
2546,0.2225876331767223,0.190246136503312,0.3428909196080996,Schwyz,2022,13023.543568484612
2547,0.392706879951414,0.3465630015313867,0.4432876424384113,Schönenwerd,2022,3332.6375041273386
2548,0.2275040356653735,0.1996542692904177,0.4180215877439469,Schötz,2022,3789.6129539293406
2549,0.3492035650539017,0.3065329025739828,0.4351155016956541,Schübelbach,2022,8814.477276884596
2550,0.2325165900969882,0.2210311383358856,0.3549005511622334,Scuol,2022,3854.0
2551,0.3779821277750149,0.351510652159795,0.4493550941418978,Sennwald,2022,3902.6611371110994
2552,0.2675606208790526,0.2320322050985662,0.3964883052515465,Seon,2022,3641.113420869915
2553,0.1796139249665613,0.1425354471584508,0.4232383009241032,Seuzach,2022,6126.32908645811
2554,0.4115132802105757,0.3604830144996165,0.4091942634958356,Sevelen,2022,3762.071632023245
2555,0.3629270029924893,0.3021879268512366,0.4263290275444263,Sierre,2022,15107.28132139472
2556,0.1647052128022237,0.1393615420916883,0.4118832996455835,Sigriswil,2022,3171.5737570094
2557,0.2932260819750097,0.2139386607250182,0.4086276664960196,Sion,2022,30982.496853384902
2558,0.2789378889565116,0.2519239816142927,0.4234650734403136,Sirnach,2022,6441.937269846663
2559,0.2009070262147231,0.1746198159900787,0.4345581997844638,Sissach,2022,5743.368152201451
2560,0.2373297472803463,0.1761218297010141,0.4583970920027655,Solothurn,2022,14078.615250923734
2561,0.1602963149358229,0.1225038926560478,0.3868851303930573,Spiez,2022,9381.00899434552
2562,0.5213824266987902,0.4826532107181031,0.411993959508633,Spreitenbach,2022,11453.953467958509
2563,0.3394643179592139,0.2725356435557237,0.4040353573155828,St. Gallen,2022,68428.06040839947
2564,0.5392560354257186,0.499073987905666,0.4358813676051086,St. Margrethen,2022,5167.081007273855
2565,0.4379142621917471,0.4098593912398517,0.4380556019568333,St. Moritz,2022,4455.70198274096
2566,0.1681873216988909,0.1231796192752449,0.3563481068828338,Stans,2022,7268.235779525784
2567,0.2315810086889142,0.1932684795724999,0.4527321725329957,Stansstad,2022,4379.264390961638
2568,0.1343042051131084,0.1055983526868548,0.4087971863600425,Steffisburg,2022,12431.603935328516
2569,0.283717221803122,0.2415201280422056,0.4113029104099376,Steinhausen,2022,9701.985343733317
2570,0.3126478841900104,0.2699260282201011,0.4426661964043026,Strengelbach,2022,3571.360283277
2571,0.2232762594683302,0.1829333176252172,0.3972188521089832,Stäfa,2022,12660.16070926048
2572,0.3641026191877901,0.2571769904497305,0.4405308921047068,Suhr,2022,7598.206461818644
2573,0.0987950933804727,0.0745623346267718,0.341792713917026,Sumiswald,2022,3411.055650959719
2574,0.1960799973151577,0.1567197962743302,0.4778769252725762,Sursee,2022,9181.070681483518
2575,0.1819470778368719,0.1526414894908423,0.3918589080858478,Tafers,2022,5127.11225653154
2576,0.1603597585665491,0.129926682294637,0.4203861029146684,Teufen (AR),2022,4964.671575715021
2577,0.2867036950486835,0.2674071752091161,0.4270062932213524,Thal,2022,5287.100222744358
2578,0.3164695082466086,0.2597584730558324,0.4318635411272297,Thalwil,2022,16805.634005673448
2579,0.2789014005226948,0.2590809964246353,0.4219489137647806,Thayngen,2022,4156.409176551473
2580,0.2065623421754782,0.1647735646503535,0.3922572775503161,Therwil,2022,8761.068058124212
2581,0.1736997336937583,0.1324237104958505,0.3771222650692333,Thun,2022,35734.24630864577
2582,0.38448226308431,0.2716122706150919,0.5228328477232351,Thônex,2022,13671.555627195972
2583,0.2209289191481986,0.1658488442641436,0.3667848809594295,Tramelan,2022,3254.747895892289
2584,0.3094653051838339,0.276874830360187,0.3760903340925765,Triengen,2022,3497.851298246801
2585,0.4469139356820874,0.3228328532173365,0.458466290840301,Trimbach,2022,4678.635377425036
2586,0.1898069959514927,0.1739377030432065,0.4203377595651206,Troistorrents,2022,3037.5323485232684
2587,0.2361905208722916,0.1939928567023892,0.4579915047952249,Turbenthal,2022,3879.100980781175
2588,0.3943038809602273,0.3784836784113844,0.4731371179191505,Tägerwilen,2022,4277.656382690466
2589,0.1055004582962276,0.0831239504122677,0.3834383107885833,Uetendorf,2022,4080.3823427431776
2590,0.2351513983270596,0.188435928990987,0.4291822159369753,Uetikon am See,2022,5366.9643803182025
2591,0.2350456680451027,0.1923434099153176,0.5068730108771684,Uitikon,2022,4359.866761817128
2592,0.2258390143038461,0.1817567272512093,0.4501169722269398,Unterseen,2022,4663.753386867409
2593,0.3098526321416263,0.2605712792017211,0.419524913170929,Untersiggenthal,2022,6250.456973069209
2594,0.2846064242619813,0.2323521546587235,0.4175673101238367,Unterägeri,2022,8096.912784715583
2595,0.2855274157784058,0.2481012109105796,0.4125828912737985,Urdorf,2022,9402.860607170403
2596,0.2336074194445207,0.1821270585599021,0.4569787018148409,Urtenen-Schönbühl,2022,4792.7858491431125
2597,0.256732703715097,0.2127712361465053,0.3911280589648643,Uster,2022,32483.57968141485
2598,0.3065247348936235,0.2689236471551262,0.4227195737175159,Uznach,2022,5192.449708722506
2599,0.3155453450290797,0.277596389478541,0.381718180845392,Uzwil,2022,10546.516021948148
2600,0.322172667330963,0.2981870605693937,0.3831753751166724,Val de Bagnes,2022,8543.965597880873
2601,0.2117757433927423,0.1832016709693064,0.4014820184297863,Val-de-Ruz,2022,13244.512841236105
2602,0.2267377295856962,0.1898721354577758,0.3317200700012595,Val-de-Travers,2022,7451.799000455037
2603,0.1199610158480479,0.0959626901532771,0.4358432694744139,Vechigen,2022,3878.466585769463
2604,0.459457484289557,0.3209434237826122,0.4525853170329451,Vernier,2022,33280.80988852125
2605,0.4375099831446789,0.2693362550997599,0.4481879144948876,Versoix,2022,11815.22571582419
2606,0.4021254149042683,0.3160948622217854,0.4804031950906353,Vevey,2022,19179.50766010317
2607,0.313093242953175,0.2480656896591696,0.5149146993983292,Veyrier,2022,9533.769677745857
2608,0.3595376834905018,0.2703091115873821,0.4477084557327845,Villars-sur-Glâne,2022,10214.13804386816
2609,0.4472344708015971,0.3559306379976953,0.5234830159067372,Villeneuve (VD),2022,4820.297139269149
2610,0.3652416914728103,0.3253303270364388,0.4754992015822051,Villmergen,2022,6539.565427014204
2611,0.2167979426453116,0.1932890421507624,0.3866916153425122,Vilters-Wangs,2022,3786.3854000110496
2612,0.3042075166178226,0.2577668733246255,0.413421892440952,Visp,2022,7004.043880723462
2613,0.272847956460768,0.2360611637968722,0.407299881034329,Volketswil,2022,17448.26855791129
2614,0.2757359295928105,0.243764792468148,0.4793939849580842,Vétroz,2022,4915.832885560094
2615,0.3041551346828403,0.266525288983588,0.4348028412565541,Wald (ZH),2022,8164.183314215108
2616,0.2061806017404126,0.1850673961604188,0.335515736327087,Walenstadt,2022,4486.464957482389
2617,0.3258806429051685,0.2638768405611851,0.5081211357317265,Wallisellen,2022,15861.634591569362
2618,0.1874261515793428,0.1682349355041083,0.4434763799388669,Wangen (SZ),2022,4698.789629612486
2619,0.3058243842319675,0.2491013923189911,0.4894546032395229,Wangen bei Olten,2022,3750.8494159465968
2620,0.2914829916977296,0.2429186594666742,0.4268063295211394,Wangen-Brüttisellen,2022,7009.695007493246
2621,0.3567132218873777,0.3167726555828913,0.384275480216676,Wartau,2022,3619.721120569247
2622,0.2970508845649487,0.244354083798764,0.3905539946983642,Wattwil,2022,6615.735521302628
2623,0.2601101744324482,0.2246464623368421,0.4126300379528022,Weinfelden,2022,9406.127138155009
2624,0.3311975564908641,0.2807456627865649,0.4683222673724852,Weiningen (ZH),2022,4309.349697727725
2625,0.3053720585474917,0.2612898750000803,0.3990825747911474,Wettingen,2022,19162.835692709552
2626,0.1880739270962036,0.1435080176804358,0.4421012404631984,Wettswil am Albis,2022,4349.709751072721
2627,0.2911906729856596,0.2474732762658977,0.4332258648813654,Wetzikon (ZH),2022,23709.356376879245
2628,0.316529928738162,0.2906568453788495,0.4135132209910523,Widnau,2022,7696.097430667836
2629,0.1248205080805454,0.1004214015113353,0.3880922044207378,Wiesendangen,2022,5313.466187726719
2630,0.3247135946991019,0.2702257076750877,0.3994846987429782,Wil (SG),2022,20640.360172061846
2631,0.1654762397218828,0.1298156872094157,0.3275222528516453,Willisau,2022,7248.521190948526
2632,0.307544486686426,0.2561531291241876,0.4697162396515269,Windisch,2022,6024.100776138024
2633,0.1958479250497979,0.156062572630059,0.5068816058241682,Winkel,2022,4128.6539076066765
2634,0.2644518508444151,0.2073643618396659,0.3750021646771027,Winterthur,2022,105057.64150457073
2635,0.3042516640395685,0.2637449376693492,0.3786372931180366,Wittenbach,2022,7710.901787048531
2636,0.4161278779743409,0.3639364955195827,0.4488108728315404,Wohlen (AG),2022,13484.70314805362
2637,0.1637737849641136,0.1147904171982534,0.3860066022889729,Wohlen bei Bern,2022,6838.15513138581
2638,0.2960003938499512,0.2497629829608948,0.4979327991122265,Wollerau,2022,6799.446960224137
2639,0.205270850150607,0.132122012073325,0.391169551852938,Worb,2022,8720.848926025556
2640,0.2475257622736975,0.1996443019945591,0.3912456509404986,Wädenswil,2022,21613.96104292411
2641,0.2178766374621707,0.1965951589068752,0.4236145779639376,Wängi,2022,3547.027249080234
2642,0.2565870582372772,0.2238359150500239,0.376492154766116,Wünnewil-Flamatt,2022,4160.059857896987
2643,0.2888231764974982,0.2525527774150911,0.4314900493907532,Würenlingen,2022,3912.488604058844
2644,0.2085453733079059,0.1779484405777883,0.4139644864894231,Würenlos,2022,5595.117494112848
2645,0.3877063086114746,0.2991139255547234,0.3939511944996043,Yverdon-les-Bains,2022,26156.675796289863
2646,0.2428457499538634,0.2057087186464714,0.4921789346451131,Zell (ZH),2022,5056.911699302351
2647,0.444621372965322,0.4240976645435244,0.3839957975836106,Zermatt,2022,5535.0
2648,0.2281880322842111,0.1869656754860729,0.4653939771945361,Zofingen,2022,10268.93032747246
2649,0.2570535937139456,0.1864427768544099,0.4546847271288287,Zollikofen,2022,8697.065008843729
2650,0.2870757829886451,0.2386347790957769,0.5042868822758639,Zollikon,2022,12305.503573599077
2651,0.4503481285211598,0.3524626728213454,0.4409660904020723,Zuchwil,2022,6776.868264914317
2652,0.2281100189222558,0.2021621994012009,0.4379416698212217,Zufikon,2022,3938.295833912107
2653,0.3693139880837727,0.3072023829124187,0.4783465539012086,Zug,2022,29908.260818664414
2654,0.2747686215135239,0.2038272265254661,0.4830422808482196,Zumikon,2022,4527.8204587195005
2655,0.3781651541359324,0.3374346290796249,0.4597471856128453,Zurzach,2022,5960.364037915244
2656,0.1656790295326993,0.1434112811059581,0.4059397426757924,Zuzwil (SG),2022,3867.1045537131504
2657,0.3346953245996557,0.2620370534776107,0.4135540666405621,Zürich,2022,415073.0383759889
2658,0.1896461665512204,0.1733629155840818,0.3994529597809941,Aadorf,2018,6675.789468214285
2659,0.2339754354658472,0.1788907243166762,0.4996683324587536,Aarau,2018,17870.217894167537
2660,0.1481725148404067,0.1229668571622849,0.4486173615524092,Aarberg,2018,3552.9307420190357
2661,0.4805872871765191,0.4158538766871758,0.4994719151666804,Aarburg,2018,6598.813539972105
2662,0.1805557584580521,0.155964695159238,0.4121785346852729,Aarwangen,2018,2905.567883587957
2663,0.1396163349810448,0.1087408378565092,0.3779781968635992,Adligenswil,2018,4483.470349274943
2664,0.3834118115331669,0.3147407940124733,0.4904510165629284,Adliswil,2018,15765.6121379241
2665,0.2700618514568522,0.2193501557104019,0.4083075378813717,Aesch (BL),2018,8502.347810480307
2666,0.3032361465422892,0.2477763465025177,0.4543537363827876,Affoltern am Albis,2018,10842.546518340963
2667,0.3684623728210165,0.3374599198815692,0.4821831118822493,Agno,2018,3752.4147204507176
2668,0.4357926496949305,0.3595928050508489,0.4293375525557733,Aigle,2018,8749.435143201928
2669,0.2790917369465279,0.2208207140799914,0.4183285484931093,Allschwil,2018,18604.462436729977
2670,0.1718324424171663,0.1514203505541246,0.3601688020168959,Alpnach,2018,4948.460837069299
2671,0.1776941818312505,0.1330139895548061,0.37164186770938,Altdorf (UR),2018,6959.277956287459
2672,0.2564506155561139,0.2192438347220932,0.4961051776285469,Altendorf,2018,6577.052901170951
2673,0.3165073662674332,0.2978905759526276,0.367420250254383,Altstätten,2018,8744.65618612635
2674,0.3548721315991545,0.3237999713086176,0.4060391308299782,Amriswil,2018,11036.305280425751
2675,0.2307664101186288,0.1814245959260898,0.2928327610123173,Appenzell,2018,4966.278572654214
2676,0.3050781609792559,0.2755155660964571,0.4680038691180966,Arbedo-Castione,2018,4163.600294957587
2677,0.3452047276728463,0.2963899229847143,0.400101991521231,Arbon,2018,11160.97752110247
2678,0.2156504109883116,0.1798681592670605,0.4225047067145331,Arlesheim,2018,7544.254565243806
2679,0.3104265356422007,0.2710568834135103,0.3625859543873082,Arth,2018,10180.11324433537
2680,0.3023289817959019,0.2805253147600853,0.4438179323434089,Ascona,2018,4756.746685000036
2681,0.3851099773828329,0.3449932129884126,0.4773312390877232,Au (SG),2018,6008.989390830164
2682,0.3148257874471902,0.2620505396947478,0.419032530416443,Baar,2018,22314.148976062665
2683,0.3208039619088648,0.2793876820344738,0.439692812423932,Bad Ragaz,2018,5234.120365219269
2684,0.2891230383702519,0.2353774705445005,0.5024505734147855,Baden,2018,17310.156529942247
2685,0.3411016737429273,0.3145664010682175,0.3985281987533647,Bagnes,2018,6365.938290535417
2686,0.2674927279500669,0.2348576647462887,0.4415693889144177,Balgach,2018,3524.0956602224624
2687,0.3481279291847147,0.285120400334877,0.3912768819875891,Balsthal,2018,4364.432741879037
2688,0.3830858687794785,0.3134323884961829,0.3770181216638073,Basel,2018,167402.3909522839
2689,0.2495509036672514,0.2045136104018599,0.4065394515560472,Bassersdorf,2018,9380.708923513528
2690,0.2148458611594585,0.1837501979297963,0.4306557854911699,Bauma,2018,3657.270267905104
2691,0.3095534015496543,0.2498951071306447,0.3982319030924275,Bellach,2018,3463.35566776656
2692,0.2912441635531503,0.258436135778047,0.3543827308363,Bellinzona,2018,34418.18963997695
2693,0.2927569540036516,0.2597650224080755,0.4862916235264514,Belmont-Broye,2018,3509.770367619185
2694,0.1670668057036695,0.1205610642836359,0.413642217471461,Belp,2018,8622.131228268616
2695,0.2088054857670994,0.1762604083162437,0.4609229814571448,Berikon,2018,4216.214467757924
2696,0.244065602002947,0.2130013651058932,0.5360159436623126,Beringen,2018,3418.4504502378195
2697,0.2555829972418842,0.1825663495412095,0.4321068744462991,Bern,2018,127986.70910787024
2698,0.2378200259476345,0.1815206512893221,0.4743078560765466,Bernex,2018,8765.298326436265
2699,0.1579978251400353,0.1451765787771774,0.3724156301252325,Beromünster,2018,5109.69635821448
2700,0.2065447842467711,0.1667788878110629,0.3735476142538949,Bettlach,2018,3423.965045201202
2701,0.3773647085275521,0.265321227048609,0.4822268193959063,Bex,2018,5305.142962566088
2702,0.3795732457374469,0.3473673967681326,0.3113709751163411,Biasca,2018,4855.342456254094
2703,0.2646930644676772,0.2045624868756182,0.4124975724193028,Biberist,2018,6310.665059221394
2704,0.3525929449227371,0.2454802168708595,0.4027762215913002,Biel/Bienne,2018,49961.189142120566
2705,0.2783863445836303,0.2037560822759982,0.4402867621007754,Binningen,2018,13988.955277341578
2706,0.2547908113636143,0.2131206854216382,0.461373947010964,Birmensdorf (ZH),2018,5576.785274247095
2707,0.4619683575620538,0.4176094554794671,0.4296553781362287,Birr,2018,3488.6158185507334
2708,0.3047710212369528,0.2444642744100673,0.3874716143455686,Birsfelden,2018,9485.009707319225
2709,0.2712384431624583,0.2441105518016078,0.4136354698164796,Bischofszell,2018,3887.240271386213
2710,0.2518117532062179,0.207348129430849,0.4894830623286097,Blonay,2018,4221.250894933498
2711,0.138462020415885,0.0955743141925019,0.4043134312652046,Bolligen,2018,5217.178783975252
2712,0.1872886886552993,0.1496991751076198,0.4536352322836736,Bonstetten,2018,5032.685451930454
2713,0.2806843215145509,0.2054405011625644,0.4872309923855749,Bottmingen,2018,5308.229052332672
2714,0.3039419947321963,0.2452871756541308,0.5302694449319267,Boudry,2018,5009.674546272958
2715,0.2613152422306461,0.2144842573971102,0.4566896512353229,Bourg-en-Lavaux,2018,4011.604397606376
2716,0.2379128307961276,0.2021905401152371,0.4667071811702762,Bremgarten (AG),2018,6991.4020130861145
2717,0.187839452195337,0.145063567223942,0.3631619603585109,Brig-Glis,2018,11114.267018903893
2718,0.3124035519408483,0.2567703170049742,0.4489566364351074,Brugg,2018,9102.035627909076
2719,0.136731774564924,0.1093063665488293,0.4578380198656138,Bubikon,2018,5664.274229682802
2720,0.2151562220608672,0.1746357968884797,0.4178720453868678,Buchrain,2018,4596.893209383309
2721,0.3694952759337561,0.2991243890465934,0.514343484807883,Buchs (AG),2018,6077.971502548096
2722,0.4211235413876842,0.370869481658194,0.4300287749077536,Buchs (SG),2018,9831.900797270802
2723,0.2629900506061772,0.2241328482682195,0.4729174922469483,Buchs (ZH),2018,5286.29659156748
2724,0.4383514752864439,0.3727272827145289,0.5254685315085216,Bulle,2018,19013.849986352918
2725,0.1794628193559206,0.1476310714217653,0.3414208157303233,Buochs,2018,4405.752329299778
2726,0.1858375531165681,0.1391701594457013,0.3974294384685349,Burgdorf,2018,12936.135389039136
2727,0.3844089051958722,0.333350823599702,0.4680989680747529,Bussigny,2018,7643.149992011896
2728,0.1396139024871183,0.1205873301408075,0.4180728631379551,Bäretswil,2018,3898.115355331797
2729,0.2900203182727138,0.2527710168512839,0.4817200729145919,Bülach,2018,17396.743576130822
2730,0.1789214388828067,0.1549713226098015,0.3544725828939974,Bütschwil-Ganterschwil,2018,3606.131439365106
2731,0.1246307387560917,0.1089001228972727,0.3526641204238939,Capriasca,2018,4329.98011041316
2732,0.3747184085495401,0.2841438591875338,0.5392319332997937,Carouge (GE),2018,21636.745994166584
2733,0.2708310630176416,0.2234867942367782,0.4625393930830898,Cham,2018,15820.489757130166
2734,0.5101549037639675,0.4235997703680485,0.5174901238641296,Chavannes-près-Renens,2018,7139.538197666159
2735,0.2798105453614224,0.2254164327184636,0.5299503756661561,Chavornay,2018,3765.943308948196
2736,0.4309005817193788,0.3550232474399538,0.4243104323819143,Chiasso,2018,7585.21407328952
2737,0.221286023256872,0.1692746251076969,0.374108671486579,Chur,2018,31824.895508884467
2738,0.3291711451124471,0.2983938516973131,0.4714180821036202,Châtel-Saint-Denis,2018,5027.223123528916
2739,0.3506774258670189,0.2681273358681676,0.573838586759899,Chêne-Bougeries,2018,9976.574311570528
2740,0.3723255854025236,0.285150162242729,0.5217717463907194,Chêne-Bourg,2018,8328.117144960157
2741,0.3915954532936782,0.3013824172968076,0.4820424530046045,Collina d'Oro,2018,3644.226441792908
2742,0.298420125269597,0.2730759937955576,0.5214776684994141,Collombey-Muraz,2018,6754.082417317462
2743,0.3048652940929802,0.244532447455232,0.5119044282292545,Collonge-Bellerive,2018,6030.938979822893
2744,0.3632405089682034,0.2750774111008298,0.586638176569536,Cologny,2018,4335.086853967414
2745,0.1954003565714518,0.1499271623635465,0.4815086787967868,Confignon,2018,4067.1475484054654
2746,0.2729574446897735,0.2296275239246335,0.453973275065476,Conthey,2018,7205.554651776236
2747,0.2158571082005002,0.1879008374866027,0.4623420387327523,Corcelles-Cormondrèche,2018,3380.6028674720046
2748,0.2046413755312121,0.1718579378242669,0.4490695045168991,Cortaillod,2018,3742.02551485718
2749,0.4131687897558975,0.3567406399638301,0.466746444356184,Courtepin,2018,3100.676466610187
2750,0.4442098360638256,0.3211810285229887,0.5466930665697011,Crans-Montana,2018,7159.869795549109
2751,0.4479133508173256,0.3773075979098392,0.4643327735734995,Crissier,2018,7069.942633835698
2752,0.1720891913635917,0.1609819246884808,0.3764260302162879,Dagmersellen,2018,3860.66729382949
2753,0.3019733721767121,0.2593497968657348,0.3666931063921853,Davos,2018,8767.331603863597
2754,0.3176669648551418,0.2266725538370163,0.4027011637753926,Delémont,2018,9979.563124921584
2755,0.3528103857008841,0.2987997102344508,0.4705840554214907,Derendingen,2018,4301.940739874441
