,Financials - Number of employees,Financials - Number of workplaces,Number of workplaces,Materials - Number of employees,Materials - Number of workplaces,Consumer Staples - Number of employees,Consumer Staples - Number of workplaces,Communication Services - Number of employees,Communication Services - Number of workplaces,Industrials - Number of employees,Industrials - Number of workplaces,Consumer Discretionary - Number of employees,Consumer Discretionary - Number of workplaces,Energy - Number of employees,Energy - Number of workplaces,Utilities - Number of employees,Utilities - Number of workplaces,Real Estate - Number of employees,Real Estate - Number of workplaces,Information Technology - Number of employees,Information Technology - Number of workplaces,Health Care - Number of employees,Health Care - Number of workplaces,Number of employees,Number of workplaces with <50 employees,Number of workplaces with ≥50 and <250 employees,Number of workplaces with ≥250 employees,name,year
3033,0.008487974153199873,0.020457475895666054,1173.1652586272598,0.2960180985928456,0.35118666954226724,0.15226358144916266,0.25330212980818906,0.009902636512066519,0.023867055211610397,0.13616125204091464,0.054553269055109474,0.06719646204616567,0.12615443468994067,0.001768327948583307,0.003409579315944342,0.002829324717733291,0.006819158631888684,0.06118414702098242,0.03068621384349908,0.18072311634521399,0.037505372475387766,0.08346507917313209,0.09205864153049724,2827.529816517203,0.8523948289860855,0.023867055211610397,0.0,Tramelan,2021
3034,0.008231017985829666,0.015661956402598595,1276.9796752008356,0.5067924093024071,0.33303287898750655,0.250984751067646,0.3536325033468009,0.005267851510930987,0.012529565122078876,0.04675218215951251,0.040721086646756346,0.0744084025919002,0.11589847737922959,0.0,0.0,0.0019754212709577512,0.003132354737871834,0.050604763965473525,0.05334617792520368,0.023376091079756255,0.02192673896363803,0.03160710906558592,0.050118260488315504,3037.2913827960806,0.7301977008360272,0.012529565122078876,0.003132391280519719,Triengen,2021
3035,0.0,0.0,1023.0384361643742,0.40483276020601716,0.4497194473891409,0.1859910640526399,0.1962706335352553,0.01150861412217608,0.02736945065815804,0.07392710728293118,0.03798655807929743,0.08865231833591423,0.15619325907305356,0.0,0.0,0.001558474946395757,0.003706319691887359,0.0480226238223502,0.035030093402895104,0.01274167992098066,0.015639686090376023,0.17276535731059484,0.0780845520799362,2432.9601898847645,0.9407365853966956,0.015639686090376023,0.000614591764394159,Trimbach,2021
3036,0.02216731949883911,0.021306973160421145,1314.1237748406008,0.33833293399836384,0.33613237383352584,0.2066343709436234,0.21147044636259013,0.026361136701322185,0.03348238639494751,0.056916090605127444,0.04870165293810547,0.18505952779096582,0.20765719547976097,0.0,0.0,0.004792933945694943,0.006087706617263184,0.06348767555504163,0.025088039124994497,0.014378801837084827,0.01826311985178955,0.0818692091239367,0.09181010623660187,1669.1237748406013,0.9371141207866313,0.003043853308631592,0.0,Troistorrents,2021
3037,0.024076930233088017,0.010048606208398713,1194.1954686183537,0.3401901322977313,0.3710520692820642,0.22149300670953742,0.2520214439953247,0.01348308093052929,0.023446747819597,0.049952472313052165,0.0408100152728346,0.12656239788899926,0.16649634661866716,0.0019261544186470413,0.003349535402799571,0.0019261544186470413,0.003349535402799571,0.1337127219506516,0.032289173316326955,0.0279292390703821,0.026796283222396567,0.058747709768734765,0.07034024345879099,2076.6766990621954,0.8500267667558153,0.010048606208398713,0.0,Turbenthal,2021
3038,0.028284353960488447,0.0413164787701705,1549.018742763879,0.4748656851204212,0.40169848326908036,0.1885028572096451,0.19910567800137155,0.010786406171372713,0.025822799231356563,0.022884267791617514,0.028063756197757528,0.05438305483328326,0.09867194869108246,0.0009587916596775745,0.0025822799231356563,0.0028763749790327235,0.007746839769406969,0.037392874727425404,0.0413164787701705,0.11276448959802736,0.07194501866563795,0.06630084394900865,0.08173023871082984,4171.917808864892,0.9044556428439806,0.028405079154492217,0.0025822799231356563,Tägerwilen,2021
3039,0.006291437745093588,0.014343503032199613,1673.2314237409505,0.26895763431259206,0.3406161132320722,0.23850760451506478,0.22017819374772826,0.009679134992451674,0.023905838386999355,0.20495568346516418,0.11952919193499678,0.11921606030948936,0.1653521263131316,0.0029037404977355023,0.004781167677399871,0.0038716539969806695,0.0023905838386999354,0.0855457758350269,0.03360803158172274,0.020326183484148514,0.019124670709599483,0.03974509084625285,0.05617057954545018,4132.600695330132,0.8828398343842682,0.019124670709599483,0.0023905838386999354,Uetendorf,2021
3040,0.013662652698860139,0.023505930584450073,1371.214847874044,0.43860406107196753,0.47296947495613256,0.10315597167054348,0.12049873732103178,0.029887454636486753,0.049961353894640584,0.02319130434993663,0.02750174768851221,0.09600489967939863,0.11660489519307053,0.0016955557094194174,0.002917121271113474,0.0,0.0,0.15885122140393765,0.032633308609213006,0.032422623560331154,0.05359370861635298,0.10252425521911869,0.09981372186548276,2359.1085670488865,0.9638391404458917,0.012471588073091915,0.0,Uetikon am See,2021
3041,0.017310706028776567,0.028813009174893184,1028.4585197945323,0.3451207712490828,0.4596048532984762,0.14518850637542205,0.14774872963135913,0.023948791564369434,0.039861849073324546,0.007952961740791816,0.011367784072408875,0.09490123354363075,0.10448138678398197,0.0,0.0,0.0,0.0,0.14151902744147943,0.04303188375548381,0.11526043792997714,0.06575569815010082,0.10879756412646996,0.0993348060599715,1711.8299344680877,0.9679781235864557,0.007778631657014478,0.0009073497854863426,Uitikon,2021
3042,0.023383440651263784,0.03324150116267932,1439.2154891083942,0.21672086433925994,0.3412811354498677,0.11754539705363035,0.15808041775592693,0.030202654778577736,0.04408602652827478,0.017481053005311203,0.03889528952022204,0.11245356248169447,0.20470111757716516,0.0,0.0,0.0030858581644301487,0.005558583867768172,0.05608302968470548,0.044531553819697825,0.005094357766951743,0.011482354007326783,0.4179497820741751,0.11814202031107136,3888.707568714839,0.9277185503887687,0.019455043537188604,0.002779291933884086,Unterseen,2021
