name,year,100k,1M,200k,500k,50k,>1M
Embrach,2020,4.804217410714286,33.272814913194445,11.441350595238093,21.958761458333335,1.0559609375,36.082107343749996
Embrach,2021,4.801801140873016,33.262047170138885,11.437672767857144,21.949276215277777,1.0559609375,36.072147093750004
Embrach,2022,4.7815865244708995,33.15571854166667,11.395162500000001,21.879545399305556,1.0521433531746032,35.9545014375
Embrach,2023,4.769933978174603,33.310527343749996,11.317768923611112,21.868980208333333,1.0504165426587302,36.152329406250004
Embrach,2024,4.416121808862433,32.67817762152778,10.769855158730158,21.182283420138887,0.9491120618386242,35.55893703125
Emmen,2010,6.9881094742063485,29.142838524305557,14.34503226686508,23.323230989583333,1.261756241732804,29.740170802083334
Emmen,2011,6.105096263227513,27.75014967013889,12.545102058531747,21.300436892361112,1.1065045056216931,28.69254303125
Emmen,2012,6.102774470899471,27.74358088541667,12.508145610119046,21.264193836805553,1.1075041335978837,28.692500468749998
Emmen,2013,6.102774470899471,27.74358088541667,12.508145610119046,21.264193836805553,1.1075041335978837,28.692500468749998
Emmen,2014,6.262679646164022,28.123672934027773,12.798742013888887,21.657970833333337,1.132533234126984,29.04616265625
Emmen,2015,6.262679646164022,28.123535434027776,12.798834871031746,21.657970833333337,1.132533234126984,29.04616265625
Emmen,2016,6.263235201719577,28.124849687500003,12.788235788690477,21.64103498263889,1.1341734457671957,29.05397108333333
Emmen,2017,6.263235201719577,28.124849687500003,12.788235788690477,21.64103498263889,1.1341734457671957,29.05397108333333
Emmen,2018,6.739534953703704,29.124986197916666,13.475580555555556,22.513655555555555,1.1941185102513225,30.07389773958333
Emmen,2019,6.743475033068783,29.124856822916666,13.47697638888889,22.513285763888888,1.1941185102513225,30.07389773958333
Emmen,2020,6.715768766534392,29.07378935763889,13.433106374007934,22.459789843750002,1.1898694609788358,30.024235364583333
Emmen,2021,6.71258384589947,29.064704947916667,13.429316567460317,22.451117881944445,1.1898694609788358,30.01595821875
Emmen,2022,6.549004017857142,28.571714375,13.136851066468255,22.04318315972222,1.1643219659391533,29.507111375
Emmen,2023,6.3557913525132275,28.678054774305558,12.916684176587303,21.92959157986111,1.098130993716931,29.66912453125
Emmen,2024,6.2026177910052915,28.64721253472222,12.730337624007937,21.773642447916668,1.0568958333333334,29.6689618125
Ennetbürgen,2010,5.7647246197089945,22.505066319444442,11.148104687499998,18.074529774305557,1.1977206101190476,22.990341427083337
Ennetbürgen,2011,4.609717361111111,21.059269149305557,9.913427157738095,16.77093732638889,0.9447089947089946,21.62340321875
Ennetbürgen,2012,4.605056580687831,21.052706927083335,9.876845709325398,16.735139583333336,0.9425940393518517,21.62336196875
Ennetbürgen,2013,4.633361590608466,21.126555798611108,9.928939632936508,16.802530208333337,0.9474764798280423,21.698691010416667
Ennetbürgen,2014,4.633361590608466,21.040924253472223,9.928939632936508,16.79229921875,0.9474764798280423,21.58069803125
Ennetbürgen,2015,4.634262632275133,21.04081592013889,9.929240228174603,16.79222421875,0.9474764798280423,21.58069803125
Ennetbürgen,2016,4.54477068452381,20.796605243055552,9.746785391865078,16.554773524305553,0.9310944940476189,21.33670094791667
Ennetbürgen,2017,4.54477068452381,20.796605243055552,9.746785391865078,16.554773524305553,0.9310944940476189,21.33670094791667
Ennetbürgen,2018,4.54477068452381,20.796605243055552,9.746785391865078,16.554773524305553,0.9310944940476189,21.33670094791667
Ennetbürgen,2019,4.45052779431217,20.55132215277778,9.574065873015874,16.329876649305554,0.9151465360449735,21.08690210416667
Ennetbürgen,2020,4.336369708994709,20.27081435763889,9.370479414682539,16.066980208333334,0.895075107473545,20.802693270833334
Ennetbürgen,2021,4.260399487433862,20.259454895833333,9.312979985119048,16.036292621527778,0.8918126653439153,20.796842239583334
Ennetbürgen,2022,4.260399487433862,20.259454895833333,9.312979985119048,16.036292621527778,0.8918126653439153,20.796842239583334
Ennetbürgen,2023,4.1332565310846565,20.342841319444446,9.15835808531746,15.9731515625,0.8484999586640211,20.9110991875
Ennetbürgen,2024,4.117315327380952,20.326554930555552,9.078343526785716,15.888483246527777,0.8476276868386243,20.911036875
Epalinges,2010,8.63711216931217,36.97208461805556,16.5706935515873,26.95883142361111,0.9399557291666666,37.94046204166666
Epalinges,2011,8.525114947089946,36.89338331597222,16.159691691468254,26.673975434027778,0.9349172867063492,37.89740671875
Epalinges,2012,8.470275545634921,36.84089925347222,16.044222495039683,26.529499913194442,0.9212508267195767,37.8973654375
Epalinges,2013,8.458284226190477,36.84089925347222,16.044222495039683,26.529499913194442,0.9199918568121692,37.8973654375
Epalinges,2014,8.458284226190477,36.68825493055556,16.044222495039683,26.510365538194442,0.9199918568121692,37.69130147916667
Epalinges,2015,8.458510416666666,36.688079826388886,16.0445957093254,26.510365538194442,0.9199918568121692,37.69130054166666
Epalinges,2016,8.462865625,36.68974350694444,16.033788293650794,26.489739930555558,0.9211820023148147,37.701462354166665
Epalinges,2017,8.462865625,36.68974350694444,16.033788293650794,26.489739930555558,0.9211820023148147,37.701462354166665
Epalinges,2018,8.462865625,36.68974350694444,16.033788293650794,26.489739930555558,0.9211820023148147,37.701462354166665
Epalinges,2019,8.367891534391534,36.68188203125,15.984178893849208,26.458185503472222,0.8920681216931216,37.70130398958333
Epalinges,2020,7.536324255952381,36.57761236111111,15.684443129960318,26.242200868055555,0.625753513558201,37.6382761875
Epalinges,2021,7.500173726851853,36.51951342013889,15.618862971230158,26.142927430555556,0.6228554480820105,37.627898625
Epalinges,2022,7.500173726851853,36.51951342013889,15.618862971230158,26.142927430555556,0.6140393518518518,37.627898625
Epalinges,2023,6.6283730654761905,36.58655814236111,15.068839012896825,25.792328906250003,0.41881617890211637,37.8336374375
Epalinges,2024,6.3094656250000005,36.2762609375,14.579183035714285,25.14073810763889,0.3848148148148148,37.83357515625
Erlenbach (ZH),2010,4.888226025132275,29.93261956597222,11.129151512896826,20.601762239583334,1.0804461392195768,32.10514971875
Erlenbach (ZH),2011,4.704877414021165,29.809926197916667,10.631250520833333,20.158664756944447,1.0681720403439152,32.06857696875
Erlenbach (ZH),2012,4.2649187996031745,29.650419288194445,10.119049950396825,19.63850017361111,0.9305122354497353,32.06504921875
Erlenbach (ZH),2013,4.032796461640212,29.301357899305557,9.827010739087301,19.320633333333333,0.9014078207671958,31.708948677083335
Erlenbach (ZH),2014,4.032796461640212,29.176766024305557,9.827010739087301,19.305830729166665,0.9014078207671958,31.536315864583333
Erlenbach (ZH),2015,4.032796461640212,29.176616024305556,9.827058953373015,19.305830729166665,0.9014078207671958,31.536315864583333
Erlenbach (ZH),2016,4.033213128306878,29.178092274305556,9.817458903769841,19.289198958333333,0.9024081514550264,31.544803906250003
Erlenbach (ZH),2017,4.033213128306878,29.178092274305556,9.817458903769841,19.289198958333333,0.9024081514550264,31.544803906250003
Erlenbach (ZH),2018,4.033213128306878,29.178092274305556,9.817458903769841,19.289198958333333,0.9024081514550264,31.544803906250003
Erlenbach (ZH),2019,4.035458763227513,29.177958524305556,9.818610689484126,19.28885520833333,0.9024081514550264,31.544803906250003
Erlenbach (ZH),2020,4.017610515873016,29.12495015625,9.781936681547618,19.237598697916667,0.8995857721560847,31.492648989583333
Erlenbach (ZH),2021,4.015586111111111,29.115520208333333,9.778741741071428,19.229275520833333,0.8995857721560847,31.483956374999998
Erlenbach (ZH),2022,3.995371494708995,29.00919157986111,9.736231473214286,19.159544704861112,0.8957681878306876,31.36631071875
Erlenbach (ZH),2023,3.9826562500000002,29.142358524305557,9.657523511904762,19.139474565972222,0.8941195023148149,31.538871656250002
Erlenbach (ZH),2024,3.6914895006613757,28.631529913194445,9.197920709325397,18.567976215277778,0.811321056547619,31.064107156250003
Eschenbach (SG),2010,6.327047900132275,28.590757222222223,14.184303918650794,23.314185590277777,1.0722354910714287,29.161232354166664
Eschenbach (SG),2011,6.0880415178571425,28.3218196875,13.577199330357143,22.736102083333336,1.047626488095238,28.9727620625
Eschenbach (SG),2012,6.159449322089948,28.544309618055557,13.683854067460317,22.900647048611113,1.0628993055555556,29.205572333333333
Eschenbach (SG),2013,6.183537351190477,28.620642725694445,13.731723735119047,22.96758046875,1.0672056878306877,29.28319005208333
Eschenbach (SG),2014,6.183537351190477,28.50561986111111,13.731723735119047,22.95297421875,1.0672056878306877,29.123962354166665
Eschenbach (SG),2015,6.183537351190477,28.50548236111111,13.731786235119047,22.95297421875,1.0672056878306877,29.123962354166665
Eschenbach (SG),2016,6.087608002645503,28.202635381944443,13.5309189484127,22.667702604166667,1.0521414517195766,28.82292578125
Eschenbach (SG),2017,6.087608002645503,28.202635381944443,13.5309189484127,22.667702604166667,1.0521414517195766,28.82292578125
Eschenbach (SG),2018,6.03932349537037,28.050529409722223,13.43522502480159,22.53400815972222,1.043515666335979,28.668492666666666
Eschenbach (SG),2019,5.978417294973545,28.044463125,13.37878970734127,22.504155815972222,1.0401531084656086,28.668357020833334
Eschenbach (SG),2020,5.703972800925925,27.97798880208333,13.155084201388888,22.36114079861111,0.9118117146164021,28.620601
Eschenbach (SG),2021,5.697924520502646,27.969425381944447,13.147934995039682,22.352363194444443,0.9118117146164021,28.612710739583335
Eschenbach (SG),2022,5.584590426587301,27.590433819444442,12.91458621031746,22.02145425347222,0.8931479828042328,28.227383854166668
Eschenbach (SG),2023,5.417725446428571,27.17550644097222,12.509849553571428,21.53667604166667,0.8656460813492064,27.840054156249998
Eschenbach (SG),2024,5.056045585317461,26.99638953125,12.034763814484126,21.154185677083333,0.7624190228174603,27.68477453125
Ettingen,2010,5.866290691137566,35.80607949652777,15.563990699404762,26.562561805555557,0.8586005291005291,37.907825875
Ettingen,2011,5.670859375000001,35.67084375,15.043752232142857,26.09610703125,0.8477836061507936,37.86479283333333
Ettingen,2012,5.660859093915344,35.66272871527778,14.999834176587303,26.054709461805558,0.8464920634920634,37.86474190625
Ettingen,2013,5.660859093915344,35.66272871527778,14.999834176587303,26.054709461805558,0.8464920634920634,37.86474190625
Ettingen,2014,5.660859093915344,35.51403168402778,14.999834176587303,26.036990190972222,0.8464920634920634,37.6587860625
Ettingen,2015,5.662129050925926,35.513935902777774,15.000113095238095,26.036894618055555,0.8468539186507936,37.658785125
Ettingen,2016,5.666390509259259,35.51547081597222,14.987723313492065,26.017022309027777,0.8476315724206349,37.668941312499996
Ettingen,2017,5.666390509259259,35.51547081597222,14.987723313492065,26.017022309027777,0.8476315724206349,37.668941312499996
Ettingen,2018,5.666390509259259,35.51547081597222,14.987723313492065,26.017022309027777,0.8476315724206349,37.668941312499996
Ettingen,2019,5.668449718915343,35.51529782986111,14.988181001984128,26.016591927083333,0.8481227678571429,37.66893872916667
Ettingen,2020,5.640849404761904,35.45205314236111,14.937912946428572,25.953994531249997,0.8436178075396825,37.606721343749996
Ettingen,2021,5.638594907407407,35.441197465277774,14.930641021825398,25.943492274305555,0.8433542906746031,37.59634929166667
Ettingen,2022,5.638594907407407,35.441197465277774,14.930641021825398,25.943492274305555,0.8433542906746031,37.59634929166667
Ettingen,2023,5.46733878968254,35.56993847222222,14.686601686507936,25.821100868055552,0.8024508928571428,37.802702708333335
Ettingen,2024,5.32283728505291,35.52567409722222,14.469065947420635,25.639959114583334,0.7786541418650793,37.80240672916666
Fehraltorf,2010,5.527110945767195,32.855585607638886,12.38308263888889,22.592657465277775,1.2127291666666666,35.30850828125
Fehraltorf,2011,5.293965773809523,32.509918506944445,11.78677170138889,21.991423090277777,1.1897030836640212,35.031322020833336
Fehraltorf,2012,4.794602876984127,32.32940847222222,11.209306299603174,21.40481302083333,1.0333032820767194,35.027315072916664
Fehraltorf,2013,4.599499917328043,32.29751970486111,11.022879588293652,21.28225972222222,1.0138525958994709,35.0265884375
Fehraltorf,2014,4.599499917328043,32.16003784722222,11.022879588293652,21.26598732638889,1.0138525958994709,34.83588286458333
Fehraltorf,2015,4.599499917328043,32.159871180555555,11.022967088293651,21.26598732638889,1.0138525958994709,34.83588286458333
Fehraltorf,2016,4.599972139550264,32.1615140625,11.012515054563492,21.24779149305555,1.0150149636243386,34.8452595625
Fehraltorf,2017,4.599972139550264,32.1615140625,11.012515054563492,21.24779149305555,1.0150149636243386,34.8452595625
Fehraltorf,2018,4.599972139550264,32.1615140625,11.012515054563492,21.24779149305555,1.0150149636243386,34.8452595625
Fehraltorf,2019,4.60252769510582,32.161365312499996,11.013753149801587,21.247426909722222,1.0150149636243386,34.8452595625
Fehraltorf,2020,4.582303670634921,32.102895885416665,10.973304092261905,21.191215451388892,1.011657283399471,34.787644541666666
Fehraltorf,2021,4.579962797619048,32.092517118055554,10.969794791666667,21.18208125,1.011657283399471,34.778042
Fehraltorf,2022,4.559748181216931,31.986188489583334,10.927284523809524,21.112350434027775,1.007839699074074,34.66039634375
Fehraltorf,2023,4.588049900793651,32.34864489583333,10.934691964285715,21.239061805555558,1.0141347139550265,35.08768524999999
Fehraltorf,2024,4.3206184689153435,32.145719791666664,10.56299972718254,20.838313715277778,0.9310355076058201,34.967512062500006
Feusisberg,2010,2.7929364914021164,16.957494097222224,6.955551289682539,13.064923958333335,0.5260695684523808,17.417507541666666
Feusisberg,2011,2.5639881117724865,16.795224322916667,6.459783531746032,12.615763541666666,0.48896899801587307,17.330628510416666
Feusisberg,2012,2.559443253968254,16.788666163194442,6.423175,12.579698611111112,0.48694630456349197,17.33058819791667
Feusisberg,2013,2.559443253968254,16.788666163194442,6.423175,12.579698611111112,0.48694630456349197,17.33058819791667
Feusisberg,2014,2.5974551421957672,16.722271510416668,6.446868055555555,12.581813715277779,0.49679241071428565,17.236392458333334
Feusisberg,2015,2.8918584656084656,19.265545989583334,7.011098437499999,13.566849131944444,0.5567485119047618,19.9085944375
Feusisberg,2016,3.166109193121693,20.361687777777774,7.528918824404762,14.30250607638889,0.6139454365079364,21.049209572916666
Feusisberg,2017,3.0432216435185184,20.132043576388888,7.353532118055556,14.08743515625,0.5861795634920636,20.817081718750003
Feusisberg,2018,3.0432216435185184,20.132043576388888,7.353532118055556,14.08743515625,0.5861795634920636,20.817081718750003
Feusisberg,2019,2.9377180390211644,19.693959305555556,7.146021626984126,13.7892390625,0.564731068121693,20.362979583333335
Feusisberg,2020,2.818253951719577,19.22138532986111,6.9123339533730155,13.456931336805557,0.5394588707010581,19.87599871875
Feusisberg,2021,2.8162088128306877,19.21524703125,6.908577207341271,13.451359288194444,0.5391255373677248,19.87051884375
Feusisberg,2022,2.022090658068783,17.871901336805557,6.187708308531747,12.531509548611112,0.22434569279100525,18.47775315625
Feusisberg,2023,2.0068315145502647,17.945646979166668,6.105443229166667,12.485274392361113,0.22347189153439148,18.57926525
Feusisberg,2024,1.9489066964285713,17.76742486111111,5.923652033730159,12.25895824652778,0.2177681051587301,18.4128659375
Fislisbach,2010,7.0971293320105815,30.34099078125,14.121904910714285,22.867417881944444,1.4588852926587301,32.183713447916666
Fislisbach,2011,6.906589153439153,30.21813904513889,13.615439831349205,22.422856423611112,1.4395684523809522,32.147061583333326
Fislisbach,2012,6.781792080026455,29.83113963541667,13.362026587301587,22.09046579861111,1.4142466931216928,31.73664183333333
Fislisbach,2013,6.781792080026455,29.83113963541667,13.362026587301587,22.09046579861111,1.4142466931216928,31.73664183333333
Fislisbach,2014,5.637622371031746,29.356077586805554,12.338773288690476,21.402750086805554,1.0385395998677247,31.326219541666667
Fislisbach,2015,5.52231615410053,29.107580815972224,12.072454265873017,21.12886883680555,1.0226542658730158,31.090807989583332
Fislisbach,2016,5.722479315476191,29.84359331597222,12.444870535714287,21.66678376736111,1.065956390542328,31.897387697916667
Fislisbach,2017,5.722479315476191,29.84359331597222,12.444870535714287,21.66678376736111,1.065956390542328,31.897387697916667
Fislisbach,2018,5.722513872354497,29.84358460069444,12.444873214285714,21.666778819444446,1.0658248181216932,31.897387770833333
Fislisbach,2019,5.708855572089947,29.838270104166668,12.425307465277779,21.651462673611107,1.0633130373677249,31.897260552083335
Fislisbach,2020,5.64722511574074,29.775678975694447,12.33941222718254,21.569660069444446,1.0466018931878307,31.844308062499998
Fislisbach,2021,5.792300876322752,30.31554375,12.620237896825397,21.97487048611111,1.0748579695767193,32.433015875
Fislisbach,2022,5.502614136904762,30.288363802083335,12.404643452380952,21.86042734375,0.9346611689814815,32.43238559375
Fislisbach,2023,5.282746197089947,30.382497135416667,12.116340873015872,21.701637500000004,0.8772010582010582,32.60965878125
Fislisbach,2024,5.1309389219576715,30.33694939236111,11.892163368055556,21.521204427083333,0.8308108052248677,32.60884190625
Flawil,2010,6.423723363095238,28.89682723958333,14.376454191468255,23.583267881944444,1.0894462218915344,29.472051458333333
Flawil,2011,6.2324026455026456,28.77991765625,13.864211433531747,23.137790538194444,1.0731387235449734,29.4384685625
Flawil,2012,6.472464666005292,29.536833229166668,14.305733928571428,23.77088454861111,1.1184858630952381,30.21460341666667
Flawil,2013,6.713296742724868,30.300293194444443,14.784055753968255,24.44029548611111,1.1611502149470898,30.990781104166665
Flawil,2014,6.713296742724868,30.17863251736111,14.784055753968255,24.424857725694444,1.1611502149470898,30.822268635416666
Flawil,2015,6.713296742724868,30.178490850694445,14.78414861111111,24.424857725694444,1.1611502149470898,30.822268635416666
Flawil,2016,6.7136578538359775,30.17992550347222,14.774041691468254,24.405988541666666,1.163360863095238,30.830554416666665
Flawil,2017,6.617343667328042,29.875725260416665,14.58283162202381,24.138570833333333,1.1461848544973545,30.52168854166667
Flawil,2018,6.49699775132275,29.495483385416666,14.343771999007938,23.804276822916666,1.1247991071428571,30.135605947916666
Flawil,2019,6.383424751984126,29.336879392361112,14.187526512896826,23.63855703125,1.112676421957672,29.9810276875
Flawil,2020,5.975946445105819,28.887826649305556,13.715166865079365,23.15563628472222,0.9564222056878307,29.54564083333333
Flawil,2021,5.969548958333334,28.87899029513889,13.70782048611111,23.1465796875,0.9564222056878307,29.53749566666667
Flawil,2022,5.72038082010582,28.04522083333333,13.194559523809524,22.418572656250003,0.9154733382936509,28.68977644791667
Flawil,2023,5.599185168650793,27.784785104166666,12.88330009920635,22.06766059027778,0.8954952050264551,28.45996625
Flawil,2024,5.2053819444444445,27.52917154513889,12.351983134920635,21.613598697916668,0.7854285714285714,28.227189781249997
Flums,2010,6.496288442460317,29.126369253472223,14.520669518849207,23.785084722222223,1.1022566550925925,29.705165895833332
Flums,2011,6.304509970238096,29.00895293402778,14.007667981150796,23.33858984375,1.0858635085978836,29.671321979166667
Flums,2012,6.544695502645502,29.765867569444445,14.449200892857142,23.971683854166667,1.1312222222222224,30.447456708333334
Flums,2013,6.7855275793650796,30.52932753472222,14.927522718253968,24.641094791666667,1.173886574074074,31.22363439583333
Flums,2014,6.7855275793650796,30.40677453125,14.927522718253968,24.62554453125,1.173886574074074,31.05385588541667
Flums,2015,6.7855275793650796,30.406628697916666,14.927615575396826,24.62554453125,1.173886574074074,31.05385588541667
Flums,2016,6.7136578538359775,30.17992550347222,14.774041691468254,24.405988541666666,1.163360863095238,30.830554416666665
Flums,2017,6.6655031415343915,30.02782611111111,14.678407564484127,24.272306423611113,1.154746486441799,30.676121354166668
Flums,2018,6.617343667328042,29.875725260416665,14.58283162202381,24.138570833333333,1.1461848544973545,30.52168854166667
Flums,2019,6.311937698412699,29.108806128472224,14.04477023809524,23.43837022569444,1.0998526785714284,29.749379895833332
Flums,2020,5.90792177579365,28.660366180555556,13.575142460317462,22.957024913194445,0.9452353670634921,29.314380989583334
Flums,2021,5.901587119708995,28.651601354166665,13.567839533730158,22.94803463541667,0.9452353670634921,29.306299635416668
Flums,2022,5.788253025793651,28.272609791666667,13.334490749007937,22.617125694444447,0.9265716352513227,28.92097275
Flums,2023,5.553818617724868,27.63246484375,12.789915823412699,21.93494609375,0.8880518766534391,28.30498828125
Flums,2024,5.226745734126984,27.60529126736111,12.39730223214286,21.67924001736111,0.7887272652116402,28.304677885416666
Fraubrunnen,2010,9.79771195436508,36.086875034722226,17.216056076388888,27.218230989583333,2.404434689153439,38.17036346875
Fraubrunnen,2011,9.35054818121693,35.883034253472225,16.46369513888889,26.549419184027776,2.2370259176587304,38.12545314583333
Fraubrunnen,2012,9.010179133597884,35.78875173611111,15.978627802579364,26.15781284722222,2.1696241319444445,38.123410239583336
Fraubrunnen,2013,8.757667476851852,35.76631807291667,15.815824479166666,26.064420312499998,2.125523768187831,38.12289911458333
Fraubrunnen,2014,8.721387880291005,35.50737647569444,15.757162946428572,25.96451545138889,2.116569775132275,37.79750278125
Fraubrunnen,2015,8.722704546957672,35.507201475694444,15.756682589285717,25.964036284722223,2.116569775132275,37.79750278125
Fraubrunnen,2016,9.031150049603175,36.439808177083336,16.24245890376984,26.647469444444447,2.19666050760582,38.81016966666667
Fraubrunnen,2017,9.031150049603175,36.439808177083336,16.24245890376984,26.647469444444447,2.19666050760582,38.81016966666667
Fraubrunnen,2018,9.031150049603175,36.439808177083336,16.24245890376984,26.647469444444447,2.19666050760582,38.81016966666667
Fraubrunnen,2019,9.035771180555557,36.43964380208333,16.242833903769842,26.646396527777778,2.19675425760582,38.81016966666667
Fraubrunnen,2020,9.002122271825396,36.374655555555556,16.192817584325397,26.582577083333334,2.1858315145502645,38.746022395833336
Fraubrunnen,2021,8.936366550925925,36.17187928819445,16.08579833829365,26.427245225694445,2.169570601851852,38.52933275
Fraubrunnen,2022,8.936366550925925,36.17187928819445,16.08579833829365,26.427245225694445,2.169570601851852,38.52933275
Fraubrunnen,2023,8.929769262566138,36.3387440625,16.00932204861111,26.424748177083334,2.1713244047619047,38.741251937499996
Fraubrunnen,2024,8.664759126984126,36.275493194444444,15.74067028769841,26.19080434027778,2.049323908730159,38.7401194375
Frauenfeld,2010,6.285623859126984,30.286647135416665,13.976570932539683,22.907733767361112,0.8457764963624339,31.40872614583333
Frauenfeld,2011,5.61750324074074,28.448624548611114,12.769176785714286,21.35377326388889,0.7568887235449735,29.9129705
Frauenfeld,2012,5.556583895502645,28.235698368055555,12.612948487103175,21.153434461805556,0.7498067542989417,29.6939814375
Frauenfeld,2013,5.556583895502645,28.235698368055555,12.612948487103175,21.153434461805556,0.7498067542989417,29.6939814375
Frauenfeld,2014,5.556583895502645,28.118985312499998,12.612948487103175,21.13934045138889,0.7498067542989417,29.5324205625
Frauenfeld,2015,5.556583895502645,28.1188353125,12.612850272817461,21.13934045138889,0.7498067542989417,29.5324205625
Frauenfeld,2016,5.557445006613757,28.120195173611112,12.602686235119048,21.12271354166667,0.7521447172619047,29.540363895833334
Frauenfeld,2017,5.557445006613757,28.120195173611112,12.602686235119048,21.12271354166667,0.7521447172619047,29.540363895833334
Frauenfeld,2018,5.588907208994709,28.12366142361111,12.63188162202381,21.13766510416667,0.7521447172619047,29.540442833333334
Frauenfeld,2019,5.551781415343916,27.986501961805555,12.553733209325395,21.02795234375,0.7465691964285714,29.395233614583333
Frauenfeld,2020,5.367868898809523,27.924472239583334,12.404215798611112,20.92287326388889,0.6959169973544972,29.346376677083335
Frauenfeld,2021,5.364679811507937,27.915676944444446,12.400769742063492,20.914908072916667,0.6959169973544972,29.33828159375
Frauenfeld,2022,5.211020287698412,27.36902873263889,12.086200248015873,20.480218750000002,0.6755516286375661,28.7585725625
Frauenfeld,2023,5.0454633267195765,27.467929322916667,11.884070089285714,20.37485737847222,0.6430137648809523,28.91618196875
Frauenfeld,2024,4.95022468584656,27.43890380208333,11.736857266865078,20.243414322916667,0.6277261078042328,28.91582959375
Freienbach,2010,2.7929364914021164,16.957494097222224,6.955551289682539,13.064923958333335,0.5260695684523808,17.417507541666666
Freienbach,2011,2.5639881117724865,16.795224322916667,6.459783531746032,12.615763541666666,0.48896899801587307,17.330628510416666
Freienbach,2012,2.559443253968254,16.788666163194442,6.423175,12.579698611111112,0.48694630456349197,17.33058819791667
Freienbach,2013,2.559443253968254,16.788666163194442,6.423175,12.579698611111112,0.48694630456349197,17.33058819791667
Freienbach,2014,2.706909623015873,17.045185243055556,6.656264533730159,12.865701041666664,0.5194311342592592,17.567797531249997
Freienbach,2015,3.001178009259259,19.588576684027778,7.22045947420635,13.850766840277778,0.5792757523148149,20.24000203125
Freienbach,2016,3.2207342427248675,20.523216041666668,7.633498735119048,14.44436970486111,0.6251995287698412,21.214957864583333
Freienbach,2017,3.0432216435185184,20.132043576388888,7.353532118055556,14.08743515625,0.5861795634920636,20.817081718750003
Freienbach,2018,3.0432216435185184,20.132043576388888,7.353532118055556,14.08743515625,0.5861795634920636,20.817081718750003
Freienbach,2019,2.9377180390211644,19.693959305555556,7.146021626984126,13.7892390625,0.564731068121693,20.362979583333335
Freienbach,2020,2.818253951719577,19.22138532986111,6.9123339533730155,13.456931336805557,0.5394588707010581,19.87599871875
Freienbach,2021,2.8162088128306877,19.21524703125,6.908577207341271,13.451359288194444,0.5391255373677248,19.87051884375
Freienbach,2022,2.022090658068783,17.871901336805557,6.187708308531747,12.531509548611112,0.22434569279100525,18.47775315625
Freienbach,2023,1.9648479001322754,17.783711250000003,6.003666592261904,12.343626562499999,0.21864037698412694,18.41292825
Freienbach,2024,1.906980539021164,17.605497881944444,5.821903819444444,12.117297309027776,0.21300248015873008,18.246528437499997
Frenkendorf,2010,5.733730588624339,35.170572326388886,15.24318658234127,26.080749652777776,0.8383087384259259,37.22718625
Frenkendorf,2011,5.539007556216931,35.03682024305556,14.724457663690476,25.616799913194445,0.8274293154761905,37.184915635416665
Frenkendorf,2012,5.5291511739417984,35.028730503472225,14.68077720734127,25.57554296875,0.8261955605158731,37.18486461458333
Frenkendorf,2013,5.5291511739417984,35.028730503472225,14.68077720734127,25.57554296875,0.8261955605158731,37.18486461458333
Frenkendorf,2014,5.5291511739417984,34.88267829861111,14.68077720734127,25.558135677083335,0.8261955605158731,36.98260734375
Frenkendorf,2015,5.530108134920635,34.882581163194445,14.681024181547619,25.558030989583333,0.826570808531746,36.98260640625
Frenkendorf,2016,5.534431514550265,34.88410236111111,14.668771453373015,25.53852248263889,0.8272547123015873,36.992580187499996
Frenkendorf,2017,5.534431514550265,34.88410236111111,14.668771453373015,25.53852248263889,0.8272547123015873,36.992580187499996
Frenkendorf,2018,5.534431514550265,34.88410236111111,14.668771453373015,25.53852248263889,0.8272547123015873,36.992580187499996
Frenkendorf,2019,5.536348693783069,34.883940815972224,14.669244370039683,25.538098958333336,0.8278266369047619,36.992577520833336
Frenkendorf,2020,5.509435085978836,34.82179008680556,14.619934151785714,25.476565277777773,0.8233147321428571,36.93147741666667
Frenkendorf,2021,5.507274255952381,34.81113612847222,14.612937475198414,25.46620842013889,0.8230577876984126,36.92129159375
Frenkendorf,2022,5.507274255952381,34.81113612847222,14.612937475198414,25.46620842013889,0.8230577876984126,36.92129159375
Frenkendorf,2023,5.339852066798942,34.93753296875,14.37270220734127,25.34530546875,0.7831125992063492,37.12394034375
Frenkendorf,2024,5.198481448412698,34.89396821180556,14.158602182539685,25.166517447916668,0.759875248015873,37.12365007291667
Fribourg,2010,7.7404408234126985,31.718881666666668,16.03630548115079,26.09148923611111,1.5374839203042328,32.392052125
Fribourg,2011,7.049094262566138,31.58842597222222,14.934952157738095,25.193612239583334,1.3803318452380953,32.355036281249994
Fribourg,2012,6.971242857142858,31.57630442708333,14.844189484126984,25.129485850694444,1.3377750496031746,32.35486416666667
Fribourg,2013,6.944155307539683,31.57402626736111,14.8292875,25.11946467013889,1.3254811921296297,32.354817447916666
Fribourg,2014,7.10767423941799,31.96501560763889,15.136671775793651,25.548065711805556,1.5821903521825398,32.70603134375
Fribourg,2015,7.108090906084657,31.964961440972225,15.136782936507936,25.548315711805557,1.5821903521825398,32.70603134375
Fribourg,2016,7.112717261904763,31.96592644097222,15.122790004960319,25.529265451388888,1.5846918402777779,32.71485033333333
Fribourg,2017,7.112717261904763,31.96592644097222,15.122790004960319,25.529265451388888,1.5846918402777779,32.71485033333333
Fribourg,2018,7.112717261904763,31.96592644097222,15.122790004960319,25.529265451388888,1.5846918402777779,32.71485033333333
